lnc	DBR	gname	RBR	RBR_DBR_ID	RBR_DBR_avg_len	RBR_DBR_TFO_count	RBR_DBR_start	RBR_DBR_end	RBR_DBR_score	RBR_DBR_error_rate	RBR_DBR_gc_error	RBR_DBR_RBRspan	RBR_DBR_DBRspan	RBR_DBR_TFO_avg_overlap	RBR_DBR_TFO_adj1	RBR_DBR_TFO_adj2
lnc_inter_chr10_9000	1	Arpp19	1	lnc_inter_chr10_9000_DBR1_Arpp19_RBR1	29.692307692307693	416	75036670	75036780	28.197115384615383	0.05134855769230769	0.4746875	110	57	112.2909090909091	3.704663212435233	1541.139896373057
lnc_inter_chr10_9000	1	Arrdc2	1	lnc_inter_chr10_9000_DBR1_Arrdc2_RBR1	20.333333333333332	3	70840153	70840175	16.333333333333332	0.19666666666666668	0.065	22	25	2.772727272727273	1.0819672131147542	3.245901639344263
lnc_inter_chr10_9000	1	Arsa	1	lnc_inter_chr10_9000_DBR1_Arsa_RBR1	20	2	89477513	89477536	16.5	0.175	0.025	23	23	1.7391304347826086	1.15	2.3
lnc_inter_chr10_9000	1	Arsb	1	lnc_inter_chr10_9000_DBR1_Arsb_RBR1	20.72222222222222	18	93770858	93770884	17.11111111111111	0.17333333333333334	0	26	25	14.346153846153847	1.2546916890080428	22.58445040214477
lnc_inter_chr10_9000	1	Arsg	1	lnc_inter_chr10_9000_DBR1_Arsg_RBR1	20	1	109472864	109472884	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_9000	1	As3mt	1	lnc_inter_chr10_9000_DBR1_As3mt_RBR1	20.5	2	46706574	46706595	16.5	0.195	0.024	21	21	1.9523809523809523	1.024390243902439	2.048780487804878
lnc_inter_chr10_9000	1	Asb2	1	lnc_inter_chr10_9000_DBR1_Asb2_RBR1	20	1	103356160	103356180	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_9000	2	0610010F05Rik	1	lnc_inter_chr10_9000_DBR2_0610010F05Rik_RBR1	29.387024608501118	447	23634245	23634337	25.14765100671141	0.14484563758389263	0.35324384787472035	92	78	142.7826086956522	3.1306333739342267	1399.3931181485993
lnc_inter_chr10_9000	2	1110004F10Rik	3	lnc_inter_chr10_9000_DBR2_1110004F10Rik_RBR3	22.043478260869566	46	116092822	116092858	17.782608695652176	0.1932608695652174	0.24369565217391304	36	107	28.166666666666668	1.6331360946745561	75.12426035502958
lnc_inter_chr10_9000	2	1600014C10Rik	2	lnc_inter_chr10_9000_DBR2_1600014C10Rik_RBR2	21	1	38182921	38182942	17	0.19	0.14	21	21	1	1	1
lnc_inter_chr10_9000	2	2310030G06Rik	1	lnc_inter_chr10_9000_DBR2_2310030G06Rik_RBR1	20	2	50747444	50747472	16	0.2	0.175	28	25	1.4285714285714286	1.4	2.8
lnc_inter_chr10_9000	2	2510039O18Rik	2	lnc_inter_chr10_9000_DBR2_2510039O18Rik_RBR2	22	1	147940482	147940504	18	0.18	0.5	22	22	1	1	1
lnc_inter_chr10_9000	2	2610507B11Rik	1	lnc_inter_chr10_9000_DBR2_2610507B11Rik_RBR1	25.806122448979593	98	78261008	78261046	21.010204081632654	0.18510204081632653	0.0033673469387755102	38	73	66.55263157894737	1.472518782127323	144.30684064847765
lnc_inter_chr10_9000	2	2610507B11Rik	2	lnc_inter_chr10_9000_DBR2_2610507B11Rik_RBR2	25	1	78261189	78261214	20	0.2	0	25	25	1	1	1
lnc_inter_chr10_9000	2	2900026A02Rik	1	lnc_inter_chr10_9000_DBR2_2900026A02Rik_RBR1	20	1	113221567	113221587	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9000	2	2900026A02Rik	2	lnc_inter_chr10_9000_DBR2_2900026A02Rik_RBR2	20.25	4	113222254	113222275	16.25	0.1975	0	21	58	3.857142857142857	1.037037037037037	4.148148148148148
lnc_inter_chr10_9000	2	3110082I17Rik	1	lnc_inter_chr10_9000_DBR2_3110082I17Rik_RBR1	20	1	139460834	139460854	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_9000	2	A430005L14Rik	2	lnc_inter_chr10_9000_DBR2_A430005L14Rik_RBR2	25.23076923076923	13	153956515	153956551	20.46153846153846	0.18769230769230769	0.3923076923076923	36	46	9.11111111111111	1.426829268292683	18.54878048780488
lnc_inter_chr10_9000	2	AI987944	1	lnc_inter_chr10_9000_DBR2_AI987944_RBR1	20	1	41393677	41393697	16	0.2	0.55	20	20	1	1	1
lnc_inter_chr10_9000	2	Aaas	1	lnc_inter_chr10_9000_DBR2_Aaas_RBR1	20	1	102351549	102351569	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_9000	2	Aar2	2	lnc_inter_chr10_9000_DBR2_Aar2_RBR2	21	1	156547018	156547039	17	0.19	0.19	21	21	1	1	1
lnc_inter_chr10_9000	2	Aar2	3	lnc_inter_chr10_9000_DBR2_Aar2_RBR3	25	1	156547452	156547477	20	0.2	0.16	25	25	1	1	1
lnc_inter_chr10_9000	2	Aarsd1	1	lnc_inter_chr10_9000_DBR2_Aarsd1_RBR1	20.666666666666668	6	101418076	101418107	16.666666666666668	0.19333333333333336	0	31	36	4	1.5	9
lnc_inter_chr10_9000	2	Aatk	1	lnc_inter_chr10_9000_DBR2_Aatk_RBR1	22.5	2	120047196	120047221	18	0.2	0.645	25	44	1.8	1.1111111111111112	2.2222222222222223
lnc_inter_chr10_9000	2	Abca3	1	lnc_inter_chr10_9000_DBR2_Abca3_RBR1	20	6	24351550	24351570	16	0.2	0.45	20	30	6	1	6
lnc_inter_chr10_9000	2	Abca8a	4	lnc_inter_chr10_9000_DBR2_Abca8a_RBR4	29.590551181102363	508	110096729	110096807	25.742125984251967	0.1307204724409449	0.36748031496062994	78	78	192.71794871794873	2.6359765832889837	1339.0761043108037
lnc_inter_chr10_9000	2	Abca8a	5	lnc_inter_chr10_9000_DBR2_Abca8a_RBR5	20.833333333333332	6	110096863	110096884	16.833333333333332	0.19166666666666668	0.38333333333333336	21	30	5.9523809523809526	1.008	6.048
lnc_inter_chr10_9000	2	Abcb7	1	lnc_inter_chr10_9000_DBR2_Abcb7_RBR1	28.947089947089946	189	104414684	104414750	24.56084656084656	0.15212698412698414	0.4087301587301587	66	78	82.89393939393939	2.2800219338329373	430.92414549442515
lnc_inter_chr10_9000	2	Abcd2	2	lnc_inter_chr10_9000_DBR2_Abcd2_RBR2	21.428571428571427	7	91192144	91192166	17.428571428571427	0.18571428571428572	0.35714285714285715	22	30	6.818181818181818	1.0266666666666668	7.186666666666667
lnc_inter_chr10_9000	2	Abcg2	3	lnc_inter_chr10_9000_DBR2_Abcg2_RBR3	20	1	58584688	58584708	16	0.2	0.2	20	20	1	1	1
lnc_inter_chr10_9000	2	Acad8	1	lnc_inter_chr10_9000_DBR2_Acad8_RBR1	20	1	27000115	27000135	16	0.2	0.25	20	20	1	1	1
lnc_inter_chr10_9000	2	Acbd3	1	lnc_inter_chr10_9000_DBR2_Acbd3_RBR1	20.5	2	180725283	180725306	16.5	0.195	0.31999999999999995	23	23	1.7826086956521738	1.1219512195121952	2.2439024390243905
lnc_inter_chr10_9000	2	Acbd4	2	lnc_inter_chr10_9000_DBR2_Acbd4_RBR2	20	1	103101661	103101681	16	0.2	0.45	20	20	1	1	1
lnc_inter_chr10_9000	2	Acp6	1	lnc_inter_chr10_9000_DBR2_Acp6_RBR1	22.458333333333332	48	97157816	97157865	18.354166666666668	0.18166666666666667	0.018833333333333334	49	31	22	2.181818181818182	104.72727272727275
lnc_inter_chr10_9000	2	Acp6	2	lnc_inter_chr10_9000_DBR2_Acp6_RBR2	20.09090909090909	11	97158208	97158241	16.09090909090909	0.1990909090909091	0.00890909090909091	33	23	6.696969696969697	1.6425339366515839	18.067873303167424
lnc_inter_chr10_9000	2	Acp6	3	lnc_inter_chr10_9000_DBR2_Acp6_RBR3	20.285714285714285	7	97158510	97158538	16.428571428571427	0.19	0.05585714285714286	28	28	5.071428571428571	1.3802816901408452	9.661971830985916
lnc_inter_chr10_9000	2	Actb	1	lnc_inter_chr10_9000_DBR2_Actb_RBR1	20.846153846153847	13	142906920	142906946	16.846153846153847	0.19153846153846155	0.4023076923076923	26	32	10.423076923076923	1.2472324723247232	16.214022140221402
lnc_inter_chr10_9000	2	Actn4	1	lnc_inter_chr10_9000_DBR2_Actn4_RBR1	20.6	5	28963095	28963116	16.6	0.194	0.019200000000000002	21	51	4.904761904761905	1.0194174757281553	5.097087378640777
lnc_inter_chr10_9000	2	Actr10	1	lnc_inter_chr10_9000_DBR2_Actr10_RBR1	20.615384615384617	13	70936906	70936932	18	0.12615384615384617	0.19846153846153847	26	68	10.307692307692308	1.2611940298507462	16.3955223880597
lnc_inter_chr10_9000	2	Actr1a	1	lnc_inter_chr10_9000_DBR2_Actr1a_RBR1	20.5	2	46396293	46396314	16.5	0.195	0.049	21	32	1.9523809523809523	1.024390243902439	2.048780487804878
lnc_inter_chr10_9000	2	Actr2	1	lnc_inter_chr10_9000_DBR2_Actr2_RBR1	20	1	20112974	20112994	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_9000	2	Actr5	1	lnc_inter_chr10_9000_DBR2_Actr5_RBR1	20	1	158624245	158624265	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9000	2	Actr8	1	lnc_inter_chr10_9000_DBR2_Actr8_RBR1	26.953757225433527	173	29978231	29978288	21.832369942196532	0.19052023121387285	0.002300578034682081	57	73	81.80701754385964	2.114733004503538	365.8488097791121
lnc_inter_chr10_9000	2	Acvr1	1	lnc_inter_chr10_9000_DBR2_Acvr1_RBR1	21.333333333333332	3	58567074	58567099	17.666666666666668	0.17	0.6866666666666666	25	37	2.56	1.171875	3.515625
lnc_inter_chr10_9000	2	Acy1	1	lnc_inter_chr10_9000_DBR2_Acy1_RBR1	20	1	106438601	106438621	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_9000	2	Acyp1	1	lnc_inter_chr10_9000_DBR2_Acyp1_RBR1	25.098360655737704	61	85288473	85288569	20.491803278688526	0.18385245901639344	0.6480327868852459	96	52	15.947916666666666	3.8249510124101898	233.32201175702158
lnc_inter_chr10_9000	2	Adamts6	5	lnc_inter_chr10_9000_DBR2_Adamts6_RBR5	29.009708737864077	103	104287752	104287830	24.02912621359223	0.171747572815534	0.43398058252427185	78	50	38.30769230769231	2.6887550200803214	276.9417670682731
lnc_inter_chr10_9000	2	Adcy6	1	lnc_inter_chr10_9000_DBR2_Adcy6_RBR1	22	1	98608463	98608485	18	0.18	0.77	22	22	1	1	1
lnc_inter_chr10_9000	2	Adh5	1	lnc_inter_chr10_9000_DBR2_Adh5_RBR1	20	1	138436889	138436909	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_9000	2	Adh5	2	lnc_inter_chr10_9000_DBR2_Adh5_RBR2	20.166666666666668	6	138436954	138436991	16.166666666666668	0.19833333333333333	0	37	52	3.27027027027027	1.8347107438016528	11.008264462809917
lnc_inter_chr10_9000	2	Adss	1	lnc_inter_chr10_9000_DBR2_Adss_RBR1	20	1	177797236	177797256	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9000	2	Aebp2	2	lnc_inter_chr10_9000_DBR2_Aebp2_RBR2	24.36842105263158	19	140622306	140622333	20.157894736842106	0.17526315789473684	0.30473684210526314	27	76	17.14814814814815	1.1079913606911447	21.05183585313175
lnc_inter_chr10_9000	2	Aen	1	lnc_inter_chr10_9000_DBR2_Aen_RBR1	25.95	20	78895058	78895098	21.1	0.1855	0.4375	40	36	12.975	1.5414258188824663	30.828516377649326
lnc_inter_chr10_9000	2	Afg3l1	1	lnc_inter_chr10_9000_DBR2_Afg3l1_RBR1	21.333333333333332	3	123476885	123476907	18	0.15333333333333335	0.61	22	34	2.909090909090909	1.03125	3.09375
lnc_inter_chr10_9000	2	Afg3l1	2	lnc_inter_chr10_9000_DBR2_Afg3l1_RBR2	20	1	123476910	123476930	16	0.2	0.6	20	20	1	1	1
lnc_inter_chr10_9000	2	Afg3l2	2	lnc_inter_chr10_9000_DBR2_Afg3l2_RBR2	20.333333333333332	3	67449654	67449675	16.333333333333332	0.19666666666666668	0	21	50	2.9047619047619047	1.0327868852459017	3.098360655737705
lnc_inter_chr10_9000	2	Aggf1	1	lnc_inter_chr10_9000_DBR2_Aggf1_RBR1	26	2	95375843	95375871	21.5	0.175	0.0185	28	27	1.8571428571428572	1.0769230769230769	2.1538461538461537
lnc_inter_chr10_9000	2	Ago1	2	lnc_inter_chr10_9000_DBR2_Ago1_RBR2	20	1	126469325	126469345	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_9000	2	Agpat2	2	lnc_inter_chr10_9000_DBR2_Agpat2_RBR2	20	1	26605225	26605245	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9000	2	Agrn	7	lnc_inter_chr10_9000_DBR2_Agrn_RBR7	20.9	20	156198461	156198487	17.35	0.169	0.016300000000000002	26	29	16.076923076923077	1.244019138755981	24.880382775119617
lnc_inter_chr10_9000	2	Agtr1a	1	lnc_inter_chr10_9000_DBR2_Agtr1a_RBR1	20	10	30335765	30335787	16	0.2	0.3	22	42	9.090909090909092	1.1	11
lnc_inter_chr10_9000	2	Ahcyl1	2	lnc_inter_chr10_9000_DBR2_Ahcyl1_RBR2	20	1	107696612	107696632	16	0.2	0.55	20	20	1	1	1
lnc_inter_chr10_9000	2	Ahcyl2	2	lnc_inter_chr10_9000_DBR2_Ahcyl2_RBR2	22	1	29767612	29767634	18	0.18	0.045	22	22	1	1	1
lnc_inter_chr10_9000	2	Ahsa1	1	lnc_inter_chr10_9000_DBR2_Ahsa1_RBR1	20.5	2	87265737	87265764	16.5	0.195	0	27	32	1.5185185185185186	1.3170731707317074	2.6341463414634148
lnc_inter_chr10_9000	2	Aig1	1	lnc_inter_chr10_9000_DBR2_Aig1_RBR1	21.6	5	13869048	13869076	17.6	0.186	0.796	28	25	3.857142857142857	1.2962962962962963	6.481481481481481
lnc_inter_chr10_9000	2	Aimp1	1	lnc_inter_chr10_9000_DBR2_Aimp1_RBR1	21.76923076923077	13	132684640	132684677	17.923076923076923	0.17615384615384616	0.2907692307692308	37	27	7.648648648648648	1.6996466431095405	22.095406360424025
lnc_inter_chr10_9000	2	Akap10	1	lnc_inter_chr10_9000_DBR2_Akap10_RBR1	20	1	61930577	61930597	16	0.2	0.2	20	20	1	1	1
lnc_inter_chr10_9000	2	Akirin2	1	lnc_inter_chr10_9000_DBR2_Akirin2_RBR1	21.6056338028169	71	34550371	34550395	17.788732394366196	0.17661971830985915	5.91549295774648e-4	24	73	63.916666666666664	1.1108213820078228	78.86831812255542
lnc_inter_chr10_9000	2	Alg6	2	lnc_inter_chr10_9000_DBR2_Alg6_RBR2	22.314285714285713	70	99715046	99715070	18.571428571428573	0.168	0	24	73	65.08333333333333	1.0755441741357235	75.28809218950065
lnc_inter_chr10_9000	2	Alpl	2	lnc_inter_chr10_9000_DBR2_Alpl_RBR2	20	1	137796982	137797002	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9000	2	Alyref	1	lnc_inter_chr10_9000_DBR2_Alyref_RBR1	21	5	120598906	120598932	16.8	0.2	0	26	59	4.038461538461538	1.2380952380952381	6.190476190476191
lnc_inter_chr10_9000	2	Amigo2	1	lnc_inter_chr10_9000_DBR2_Amigo2_RBR1	22.75	32	97247912	97247948	18.34375	0.1934375	0	36	73	20.22222222222222	1.5824175824175823	50.637362637362635
lnc_inter_chr10_9000	2	Amotl2	1	lnc_inter_chr10_9000_DBR2_Amotl2_RBR1	21	1	102717656	102717677	17	0.19	0.57	21	21	1	1	1
lnc_inter_chr10_9000	2	Anapc1	1	lnc_inter_chr10_9000_DBR2_Anapc1_RBR1	21	1	128687749	128687770	17	0.19	0.048	21	21	1	1	1
lnc_inter_chr10_9000	2	Anapc15	3	lnc_inter_chr10_9000_DBR2_Anapc15_RBR3	20	1	101881299	101881319	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9000	2	Ank2	2	lnc_inter_chr10_9000_DBR2_Ank2_RBR2	20	1	127499998	127500018	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_9000	2	Ankrd11	1	lnc_inter_chr10_9000_DBR2_Ankrd11_RBR1	20	1	123042982	123043002	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_9000	2	Ankrd27	1	lnc_inter_chr10_9000_DBR2_Ankrd27_RBR1	25	1	35585641	35585666	20	0.2	0.76	25	25	1	1	1
lnc_inter_chr10_9000	2	Ankrd28	1	lnc_inter_chr10_9000_DBR2_Ankrd28_RBR1	24.933333333333334	15	31830525	31830556	20.4	0.18066666666666667	0.43266666666666664	31	39	12.064516129032258	1.2433155080213905	18.649732620320858
lnc_inter_chr10_9000	2	Ankrd46	1	lnc_inter_chr10_9000_DBR2_Ankrd46_RBR1	28.573529411764707	68	36497202	36497237	24.720588235294116	0.13554411764705884	0.3611764705882353	35	78	55.51428571428571	1.224909933093155	83.29387545033454
lnc_inter_chr10_9000	2	Ankrd54	2	lnc_inter_chr10_9000_DBR2_Ankrd54_RBR2	28.61635220125786	159	79063290	79063323	23.647798742138363	0.17421383647798744	0	33	73	137.87878787878788	1.1531868131868133	183.3567032967033
lnc_inter_chr10_9000	2	Ano10	1	lnc_inter_chr10_9000_DBR2_Ano10_RBR1	20	1	122294843	122294863	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_9000	2	Antxr2	1	lnc_inter_chr10_9000_DBR2_Antxr2_RBR1	22	1	98031024	98031046	18	0.18	0.5	22	22	1	1	1
lnc_inter_chr10_9000	2	Anxa5	1	lnc_inter_chr10_9000_DBR2_Anxa5_RBR1	22	1	36476254	36476276	18	0.18	0.73	22	22	1	1	1
lnc_inter_chr10_9000	2	Anxa7	1	lnc_inter_chr10_9000_DBR2_Anxa7_RBR1	29.084795321637426	342	20480406	20480448	23.973684210526315	0.17652046783625733	2.953216374269006e-4	42	73	236.83333333333334	1.4440534834623504	493.86629134412385
lnc_inter_chr10_9000	2	Aox3	1	lnc_inter_chr10_9000_DBR2_Aox3_RBR1	28.556962025316455	79	58112172	58112231	23.265822784810126	0.1859493670886076	0.30683544303797466	59	38	38.23728813559322	2.06604609929078	163.21764184397162
lnc_inter_chr10_9000	2	Ap1g1	1	lnc_inter_chr10_9000_DBR2_Ap1g1_RBR1	27.013513513513512	74	109778252	109778282	22.37837837837838	0.1718918918918919	0	30	73	66.63333333333334	1.1105552776388194	82.18109054527264
lnc_inter_chr10_9000	2	Ap2m1	1	lnc_inter_chr10_9000_DBR2_Ap2m1_RBR1	20	2	20534487	20534507	16	0.2	0.75	20	25	2	1	2
lnc_inter_chr10_9000	2	Apeh	1	lnc_inter_chr10_9000_DBR2_Apeh_RBR1	20	1	108094924	108094944	16	0.2	0.8	20	20	1	1	1
lnc_inter_chr10_9000	2	Aplp2	1	lnc_inter_chr10_9000_DBR2_Aplp2_RBR1	25	1	31212545	31212570	20	0.2	0.68	25	25	1	1	1
lnc_inter_chr10_9000	2	Apoh	1	lnc_inter_chr10_9000_DBR2_Apoh_RBR1	23.833333333333332	12	108395003	108395031	19.416666666666668	0.185	0.46166666666666667	28	38	10.214285714285714	1.1748251748251748	14.097902097902097
lnc_inter_chr10_9000	2	Apol9b	1	lnc_inter_chr10_9000_DBR2_Apol9b_RBR1	20	1	77728762	77728782	16	0.2	0.6	20	20	1	1	1
lnc_inter_chr10_9000	2	Ar	1	lnc_inter_chr10_9000_DBR2_Ar_RBR1	20	1	98148632	98148652	16	0.2	0.5	20	20	1	1	1
lnc_inter_chr10_9000	2	Araf	1	lnc_inter_chr10_9000_DBR2_Araf_RBR1	20	5	20847765	20847785	16	0.2	0.3	20	28	5	1	5
lnc_inter_chr10_9000	2	Arap2	1	lnc_inter_chr10_9000_DBR2_Arap2_RBR1	27.266666666666666	15	62766883	62766914	22.133333333333333	0.188	0.30466666666666664	31	44	13.193548387096774	1.136919315403423	17.053789731051346
lnc_inter_chr10_9000	2	Arcn1	2	lnc_inter_chr10_9000_DBR2_Arcn1_RBR2	26.821782178217823	101	44767995	44768029	21.95049504950495	0.18158415841584158	0.0016534653465346536	34	73	79.67647058823529	1.267626430417128	128.03026947212993
lnc_inter_chr10_9000	2	Arel1	2	lnc_inter_chr10_9000_DBR2_Arel1_RBR2	22	6	84971757	84971786	17.666666666666668	0.19666666666666668	0	29	60	4.551724137931035	1.3181818181818181	7.909090909090908
lnc_inter_chr10_9000	2	Arf3	2	lnc_inter_chr10_9000_DBR2_Arf3_RBR2	20	1	98763639	98763659	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_9000	2	Arhgap44	2	lnc_inter_chr10_9000_DBR2_Arhgap44_RBR2	20	1	65163724	65163744	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9000	2	Arhgef19	1	lnc_inter_chr10_9000_DBR2_Arhgef19_RBR1	22.4	20	141242617	141242641	19.3	0.13935	0.3805	24	76	18.666666666666668	1.0714285714285714	21.428571428571427
lnc_inter_chr10_9000	2	Arid1b	2	lnc_inter_chr10_9000_DBR2_Arid1b_RBR2	28.635135135135137	74	4994440	4994495	23.56756756756757	0.17756756756756759	0.4458108108108108	55	46	38.527272727272724	1.9207173194903255	142.13308164228408
lnc_inter_chr10_9000	2	Arid2	2	lnc_inter_chr10_9000_DBR2_Arid2_RBR2	21	1	96287483	96287504	17	0.19	0.57	21	21	1	1	1
lnc_inter_chr10_9000	2	Arid4b	1	lnc_inter_chr10_9000_DBR2_Arid4b_RBR1	24	1	14063121	14063145	20	0.17	0.46	24	24	1	1	1
lnc_inter_chr10_9000	2	Arl13b	1	lnc_inter_chr10_9000_DBR2_Arl13b_RBR1	23.2	5	62847372	62847406	18.8	0.188	0	34	26	3.411764705882353	1.4655172413793105	7.3275862068965525
lnc_inter_chr10_9000	2	Arl5a	1	lnc_inter_chr10_9000_DBR2_Arl5a_RBR1	22.523809523809526	42	52425212	52425248	18.714285714285715	0.16738095238095238	0.010428571428571428	36	29	26.27777777777778	1.5983086680761098	67.12896405919662
lnc_inter_chr10_9000	2	Arl8b	2	lnc_inter_chr10_9000_DBR2_Arl8b_RBR2	20	1	108782433	108782453	17	0.15	0.05	20	20	1	1	1
lnc_inter_chr10_9000	2	Arl8b	3	lnc_inter_chr10_9000_DBR2_Arl8b_RBR3	23.285714285714285	7	108782875	108782906	19	0.1842857142857143	0.01842857142857143	31	62	5.258064516129032	1.3312883435582823	9.319018404907975
lnc_inter_chr10_9000	2	Arntl	2	lnc_inter_chr10_9000_DBR2_Arntl_RBR2	20	1	113206781	113206801	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9000	2	Arpc2	1	lnc_inter_chr10_9000_DBR2_Arpc2_RBR1	23.770491803278688	61	74235849	74235895	19.19672131147541	0.19245901639344262	0	46	73	31.52173913043478	1.9351724137931035	118.04551724137932
lnc_inter_chr10_9000	2	Arpp19	1	lnc_inter_chr10_9000_DBR2_Arpp19_RBR1	29.30474040632054	443	75036670	75036777	25.388261851015802	0.13478555304740408	0.36882618510158016	107	78	121.32710280373831	3.651286396549068	1617.519873671237
lnc_inter_chr10_9000	2	Arrdc2	1	lnc_inter_chr10_9000_DBR2_Arrdc2_RBR1	20	1	70840154	70840174	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9000	2	Arsa	1	lnc_inter_chr10_9000_DBR2_Arsa_RBR1	20.5	2	89477512	89477533	16.5	0.195	0	21	27	1.9523809523809523	1.024390243902439	2.048780487804878
lnc_inter_chr10_9000	2	Arsb	1	lnc_inter_chr10_9000_DBR2_Arsb_RBR1	20.714285714285715	56	93770858	93770884	17.178571428571427	0.16964285714285715	0	26	73	44.61538461538461	1.2551724137931033	70.28965517241379
lnc_inter_chr10_9000	2	Arsg	2	lnc_inter_chr10_9000_DBR2_Arsg_RBR2	20	1	109473220	109473240	16	0.2	0.3	20	20	1	1	1
lnc_inter_chr10_9000	2	Asb2	1	lnc_inter_chr10_9000_DBR2_Asb2_RBR1	20.5	24	103356167	103356193	16.5	0.195	0.22958333333333333	26	69	18.923076923076923	1.2682926829268293	30.4390243902439
lnc_inter_chr10_9000	3	0610010F05Rik	3	lnc_inter_chr10_9000_DBR3_0610010F05Rik_RBR3	20	2	23634445	23634465	16	0.2	0	20	20	2	1	2
lnc_inter_chr10_9000	3	1110004F10Rik	2	lnc_inter_chr10_9000_DBR3_1110004F10Rik_RBR2	20	1	116092760	116092780	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9000	3	1110004F10Rik	3	lnc_inter_chr10_9000_DBR3_1110004F10Rik_RBR3	20.333333333333332	3	116092823	116092849	16.333333333333332	0.19666666666666668	0.16333333333333333	26	34	2.3461538461538463	1.278688524590164	3.836065573770492
lnc_inter_chr10_9000	3	1600014C10Rik	2	lnc_inter_chr10_9000_DBR3_1600014C10Rik_RBR2	22	2	38182921	38182947	18	0.18	0.135	26	26	1.6923076923076923	1.1818181818181819	2.3636363636363638
lnc_inter_chr10_9000	3	2310030G06Rik	1	lnc_inter_chr10_9000_DBR3_2310030G06Rik_RBR1	20	2	50747452	50747474	16	0.2	0.3	22	36	1.8181818181818181	1.1	2.2
lnc_inter_chr10_9000	3	2510039O18Rik	1	lnc_inter_chr10_9000_DBR3_2510039O18Rik_RBR1	20	1	147939978	147939998	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_9000	3	2610507B11Rik	1	lnc_inter_chr10_9000_DBR3_2610507B11Rik_RBR1	23.185185185185187	27	78261008	78261036	18.814814814814813	0.1877777777777778	0.002777777777777778	28	38	22.357142857142858	1.207667731629393	32.60702875399361
lnc_inter_chr10_9000	3	2900026A02Rik	1	lnc_inter_chr10_9000_DBR3_2900026A02Rik_RBR1	25	41	113221559	113221596	20.29268292682927	0.18804878048780488	0.11646341463414635	37	68	27.7027027027027	1.48	60.68
lnc_inter_chr10_9000	3	2900026A02Rik	2	lnc_inter_chr10_9000_DBR3_2900026A02Rik_RBR2	20	1	113222255	113222275	16	0.2	0.05	20	20	1	1	1
lnc_inter_chr10_9000	3	3110082I17Rik	2	lnc_inter_chr10_9000_DBR3_3110082I17Rik_RBR2	20	1	139460930	139460950	16	0.2	0.35	20	20	1	1	1
lnc_inter_chr10_9000	3	A430005L14Rik	2	lnc_inter_chr10_9000_DBR3_A430005L14Rik_RBR2	21.333333333333332	6	153956519	153956545	17.166666666666668	0.195	0.3983333333333333	26	45	4.923076923076923	1.21875	7.3125
lnc_inter_chr10_9000	3	AI987944	2	lnc_inter_chr10_9000_DBR3_AI987944_RBR2	21.5	2	41394083	41394108	17.5	0.185	0.765	25	22	1.72	1.1627906976744187	2.3255813953488373
lnc_inter_chr10_9000	3	Aar2	1	lnc_inter_chr10_9000_DBR3_Aar2_RBR1	20	1	156546737	156546757	16	0.2	0.4	20	20	1	1	1
lnc_inter_chr10_9000	3	Aarsd1	1	lnc_inter_chr10_9000_DBR3_Aarsd1_RBR1	20	1	101418078	101418098	16	0.2	0	20	20	1	1	1
lnc_inter_chr10_9000	3	Aatk	2	lnc_inter_chr10_9000_DBR3_Aatk_RBR2	20	1	120047771	120047791	16	0.2	0.55	20	20	1	1	1
lnc_inter_chr10_9000	3	Abca3	1	lnc_inter_chr10_9000_DBR3_Abca3_RBR1	20	26	24351550	24351570	16	0.2	0.45	20	45	26	1	26
lnc_inter_chr10_9000	3	Abca8a	1	lnc_inter_chr10_9000_DBR3_Abca8a_RBR1	20	2	110096244	110096264	16	0.2	0	20	20	2	1	2
lnc_inter_chr10_9000	3	Abca8a	3	lnc_inter_chr10_9000_DBR3_Abca8a_RBR3	20	2	110096491	110096514	16	0.2	0.05	23	20	1.7391304347826086	1.15	2.3
