gname	RBD	RBD_chr	RBD_start	RBD_end	RBD_span	RBD_lncRNA_Count	RBD_RBR_Count	RBD_DBR_RBR_Count	RBD_TFO_Total	RBD_TFO_Avg	RBD_TFO_Max	RBD_abj1_Total	RBD_abj1_Avg	RBD_abj1_Max	RBD_abj2_Total	RBD_abj2_Avg	RBD_score	RBD_error_rate	RBD_gc_error	RBD_lncRNA_list	RBD_RBR_list	RBD_BR_list
Afg3l1	100	chr8	123476883	123476940	57	3	3	28	57	19	47	31.151795562353147	10.383931854117716	23.901795562353147	23.244420420758008	23.244420420758008	16.310449735449733	0.19059920634920635	0.5150727513227513	lnc_inter_chr10_9000,lnc_inter_chr10_9224,lnc_inter_chr10_8711	lnc_inter_chr10_9000_Afg3l1_RBR2,lnc_inter_chr10_9224_Afg3l1_RBR1,lnc_inter_chr10_8711_Afg3l1_RBR1	lnc_inter_chr10_9000_DBR1_Afg3l1_RBR2,lnc_inter_chr10_9000_DBR2_Afg3l1_RBR2,lnc_inter_chr10_9000_DBR3_Afg3l1_RBR2,lnc_inter_chr10_9000_DBR4_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR1_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR3_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR4_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR5_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR7_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR8_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR9_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR10_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR11_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR14_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR15_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR16_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR18_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR19_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR20_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR22_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR26_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR27_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR28_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR29_Afg3l1_RBR1,lnc_inter_chr10_9224_DBR30_Afg3l1_RBR1,lnc_inter_chr10_8711_DBR1_Afg3l1_RBR1,lnc_inter_chr10_8711_DBR2_Afg3l1_RBR1,lnc_inter_chr10_8711_DBR3_Afg3l1_RBR1
Afg3l1	101	chr8	123476951	123476996	45	2	2	19	45	22.5	41	21.784575370166316	10.892287685083158	19.19727378286473	30.842831692351496	30.842831692351496	17.63200280112045	0.1913760504201681	0.4658683473389356	lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_9000_Afg3l1_RBR3,lnc_inter_chr10_9224_Afg3l1_RBR2	lnc_inter_chr10_9000_DBR1_Afg3l1_RBR3,lnc_inter_chr10_9000_DBR4_Afg3l1_RBR3,lnc_inter_chr10_9224_DBR2_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR3_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR6_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR7_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR8_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR12_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR13_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR16_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR17_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR21_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR23_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR24_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR25_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR26_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR28_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR29_Afg3l1_RBR2,lnc_inter_chr10_9224_DBR31_Afg3l1_RBR2
Afg3l2	103	chr18	67449648	67449675	27	3	3	16	154	51.333333333333336	131	16.98843078141814	5.662810260472712	9.82592304231345	57.37956081233621	57.37956081233621	16.545401100956656	0.18861736946181393	4.693602693602666e-4	lnc_inter_chr10_8711,lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Afg3l2_RBR1,lnc_inter_chr10_9000_Afg3l2_RBR2,lnc_inter_chr10_9224_Afg3l2_RBR4	lnc_inter_chr10_8711_DBR1_Afg3l2_RBR1,lnc_inter_chr10_8711_DBR2_Afg3l2_RBR1,lnc_inter_chr10_8711_DBR3_Afg3l2_RBR1,lnc_inter_chr10_9000_DBR1_Afg3l2_RBR2,lnc_inter_chr10_9000_DBR2_Afg3l2_RBR2,lnc_inter_chr10_9000_DBR3_Afg3l2_RBR2,lnc_inter_chr10_9000_DBR5_Afg3l2_RBR2,lnc_inter_chr10_9224_DBR2_Afg3l2_RBR4,lnc_inter_chr10_9224_DBR3_Afg3l2_RBR4,lnc_inter_chr10_9224_DBR4_Afg3l2_RBR4,lnc_inter_chr10_9224_DBR6_Afg3l2_RBR4,lnc_inter_chr10_9224_DBR7_Afg3l2_RBR4,lnc_inter_chr10_9224_DBR9_Afg3l2_RBR4,lnc_inter_chr10_9224_DBR10_Afg3l2_RBR4,lnc_inter_chr10_9224_DBR11_Afg3l2_RBR4,lnc_inter_chr10_9224_DBR13_Afg3l2_RBR4
Aggf1	104	chr13	95375843	95375871	28	3	3	16	123	41	104	17.952137604759365	5.984045868253121	11.489368373990132	51.50733665608249	51.50733665608249	17.671230034902806	0.19256161038300626	0.03245117224880383	lnc_inter_chr10_8711,lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Aggf1_RBR1,lnc_inter_chr10_9000_Aggf1_RBR1,lnc_inter_chr10_9224_Aggf1_RBR2	lnc_inter_chr10_8711_DBR1_Aggf1_RBR1,lnc_inter_chr10_8711_DBR2_Aggf1_RBR1,lnc_inter_chr10_9000_DBR1_Aggf1_RBR1,lnc_inter_chr10_9000_DBR2_Aggf1_RBR1,lnc_inter_chr10_9000_DBR3_Aggf1_RBR1,lnc_inter_chr10_9000_DBR4_Aggf1_RBR1,lnc_inter_chr10_9224_DBR1_Aggf1_RBR2,lnc_inter_chr10_9224_DBR2_Aggf1_RBR2,lnc_inter_chr10_9224_DBR3_Aggf1_RBR2,lnc_inter_chr10_9224_DBR5_Aggf1_RBR2,lnc_inter_chr10_9224_DBR6_Aggf1_RBR2,lnc_inter_chr10_9224_DBR7_Aggf1_RBR2,lnc_inter_chr10_9224_DBR10_Aggf1_RBR2,lnc_inter_chr10_9224_DBR11_Aggf1_RBR2,lnc_inter_chr10_9224_DBR12_Aggf1_RBR2,lnc_inter_chr10_9224_DBR14_Aggf1_RBR2
Ago1	106	chr4	126469324	126469345	21	2	2	13	69	34.5	65	13.10647730215627	6.553238651078135	10.10647730215627	35.0105335388798	35.0105335388798	16.407777777777778	0.1892611111111111	0.02156166666666666	lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_9000_Ago1_RBR2,lnc_inter_chr10_9224_Ago1_RBR4	lnc_inter_chr10_9000_DBR1_Ago1_RBR2,lnc_inter_chr10_9000_DBR2_Ago1_RBR2,lnc_inter_chr10_9000_DBR3_Ago1_RBR2,lnc_inter_chr10_9224_DBR1_Ago1_RBR4,lnc_inter_chr10_9224_DBR2_Ago1_RBR4,lnc_inter_chr10_9224_DBR3_Ago1_RBR4,lnc_inter_chr10_9224_DBR5_Ago1_RBR4,lnc_inter_chr10_9224_DBR6_Ago1_RBR4,lnc_inter_chr10_9224_DBR7_Ago1_RBR4,lnc_inter_chr10_9224_DBR10_Ago1_RBR4,lnc_inter_chr10_9224_DBR11_Ago1_RBR4,lnc_inter_chr10_9224_DBR12_Ago1_RBR4,lnc_inter_chr10_9224_DBR13_Ago1_RBR4
Agpat2	108	chr2	26605222	26605246	24	2	2	13	25	12.5	16	13.184444823469212	6.592222411734606	10.156472795497184	12.832611291147877	12.832611291147877	16.45952380952381	0.1898809523809524	0.05531547619047619	lnc_inter_chr10_8711,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Agpat2_RBR1,lnc_inter_chr10_9224_Agpat2_RBR2	lnc_inter_chr10_8711_DBR1_Agpat2_RBR1,lnc_inter_chr10_8711_DBR2_Agpat2_RBR1,lnc_inter_chr10_8711_DBR3_Agpat2_RBR1,lnc_inter_chr10_9224_DBR1_Agpat2_RBR2,lnc_inter_chr10_9224_DBR2_Agpat2_RBR2,lnc_inter_chr10_9224_DBR4_Agpat2_RBR2,lnc_inter_chr10_9224_DBR5_Agpat2_RBR2,lnc_inter_chr10_9224_DBR6_Agpat2_RBR2,lnc_inter_chr10_9224_DBR10_Agpat2_RBR2,lnc_inter_chr10_9224_DBR12_Agpat2_RBR2,lnc_inter_chr10_9224_DBR13_Agpat2_RBR2,lnc_inter_chr10_9224_DBR14_Agpat2_RBR2,lnc_inter_chr10_9224_DBR15_Agpat2_RBR2
Agrn	111	chr4	156198110	156198138	28	2	2	9	24	12	17	9.744076237392516	4.872038118696258	6.555957425511328	13.752943588042697	13.752943588042697	17.03333333333333	0.19383333333333336	0.5362916666666666	lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_9000_Agrn_RBR3,lnc_inter_chr10_9224_Agrn_RBR2	lnc_inter_chr10_9000_DBR1_Agrn_RBR3,lnc_inter_chr10_9000_DBR9_Agrn_RBR3,lnc_inter_chr10_9000_DBR14_Agrn_RBR3,lnc_inter_chr10_9224_DBR3_Agrn_RBR2,lnc_inter_chr10_9224_DBR4_Agrn_RBR2,lnc_inter_chr10_9224_DBR5_Agrn_RBR2,lnc_inter_chr10_9224_DBR8_Agrn_RBR2,lnc_inter_chr10_9224_DBR13_Agrn_RBR2,lnc_inter_chr10_9224_DBR30_Agrn_RBR2
Agrn	114	chr4	156198461	156198487	26	4	4	39	621	155.25	371	44.34640502305891	11.086601255764727	25.97619642091825	179.71229181721105	179.71229181721105	17.398830865405998	0.17615926107487212	0.011398467494544385	lnc_inter_chr10_8711,lnc_inter_chr10_9000,lnc_inter_chr10_9222,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Agrn_RBR2,lnc_inter_chr10_9000_Agrn_RBR7,lnc_inter_chr10_9222_Agrn_RBR3,lnc_inter_chr10_9224_Agrn_RBR5	lnc_inter_chr10_8711_DBR1_Agrn_RBR2,lnc_inter_chr10_8711_DBR2_Agrn_RBR2,lnc_inter_chr10_8711_DBR3_Agrn_RBR2,lnc_inter_chr10_8711_DBR5_Agrn_RBR2,lnc_inter_chr10_8711_DBR6_Agrn_RBR2,lnc_inter_chr10_8711_DBR7_Agrn_RBR2,lnc_inter_chr10_9000_DBR2_Agrn_RBR7,lnc_inter_chr10_9000_DBR4_Agrn_RBR7,lnc_inter_chr10_9000_DBR5_Agrn_RBR7,lnc_inter_chr10_9000_DBR6_Agrn_RBR7,lnc_inter_chr10_9000_DBR7_Agrn_RBR7,lnc_inter_chr10_9000_DBR8_Agrn_RBR7,lnc_inter_chr10_9000_DBR12_Agrn_RBR7,lnc_inter_chr10_9000_DBR15_Agrn_RBR7,lnc_inter_chr10_9222_DBR1_Agrn_RBR3,lnc_inter_chr10_9222_DBR2_Agrn_RBR3,lnc_inter_chr10_9224_DBR2_Agrn_RBR5,lnc_inter_chr10_9224_DBR6_Agrn_RBR5,lnc_inter_chr10_9224_DBR9_Agrn_RBR5,lnc_inter_chr10_9224_DBR10_Agrn_RBR5,lnc_inter_chr10_9224_DBR11_Agrn_RBR5,lnc_inter_chr10_9224_DBR12_Agrn_RBR5,lnc_inter_chr10_9224_DBR15_Agrn_RBR5,lnc_inter_chr10_9224_DBR16_Agrn_RBR5,lnc_inter_chr10_9224_DBR17_Agrn_RBR5,lnc_inter_chr10_9224_DBR18_Agrn_RBR5,lnc_inter_chr10_9224_DBR19_Agrn_RBR5,lnc_inter_chr10_9224_DBR21_Agrn_RBR5,lnc_inter_chr10_9224_DBR22_Agrn_RBR5,lnc_inter_chr10_9224_DBR23_Agrn_RBR5,lnc_inter_chr10_9224_DBR24_Agrn_RBR5,lnc_inter_chr10_9224_DBR25_Agrn_RBR5,lnc_inter_chr10_9224_DBR26_Agrn_RBR5,lnc_inter_chr10_9224_DBR27_Agrn_RBR5,lnc_inter_chr10_9224_DBR29_Agrn_RBR5,lnc_inter_chr10_9224_DBR31_Agrn_RBR5,lnc_inter_chr10_9224_DBR32_Agrn_RBR5,lnc_inter_chr10_9224_DBR33_Agrn_RBR5,lnc_inter_chr10_9224_DBR34_Agrn_RBR5
Agtr1a	117	chr13	30335614	30335883	269	4	4	142	8626	2156.5	6667	380.9201093449975	95.23002733624938	282.68956006043334	11769.216225866987	11769.216225866987	17.402090583916323	0.19346021793860502	0.20925910620548555	lnc_inter_chr10_9222,lnc_inter_chr10_8711,lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_9222_Agtr1a_RBR3,lnc_inter_chr10_8711_Agtr1a_RBR1,lnc_inter_chr10_9000_Agtr1a_RBR1,lnc_inter_chr10_9224_Agtr1a_RBR1	lnc_inter_chr10_9222_DBR1_Agtr1a_RBR3,lnc_inter_chr10_9222_DBR2_Agtr1a_RBR3,lnc_inter_chr10_8711_DBR1_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR2_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR3_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR4_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR5_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR6_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR7_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR8_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR9_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR10_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR11_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR12_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR13_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR14_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR15_Agtr1a_RBR1,lnc_inter_chr10_8711_DBR16_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR1_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR2_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR3_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR4_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR5_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR6_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR7_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR8_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR9_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR10_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR11_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR12_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR13_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR14_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR15_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR16_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR17_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR18_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR19_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR20_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR21_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR22_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR23_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR24_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR25_Agtr1a_RBR1,lnc_inter_chr10_9000_DBR26_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR1_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR2_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR3_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR4_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR5_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR6_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR7_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR8_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR9_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR10_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR11_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR12_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR13_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR14_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR15_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR16_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR17_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR18_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR19_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR20_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR21_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR22_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR23_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR24_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR25_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR26_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR27_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR28_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR29_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR30_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR31_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR32_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR33_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR34_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR35_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR36_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR37_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR38_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR39_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR40_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR41_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR42_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR43_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR44_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR45_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR46_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR47_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR48_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR49_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR50_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR51_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR52_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR53_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR54_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR55_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR56_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR57_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR58_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR59_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR60_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR61_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR62_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR63_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR64_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR65_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR66_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR67_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR68_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR69_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR70_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR71_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR72_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR73_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR74_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR75_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR76_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR77_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR78_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR79_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR80_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR81_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR82_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR83_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR84_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR85_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR86_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR87_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR88_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR89_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR90_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR91_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR92_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR93_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR94_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR95_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR96_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR97_Agtr1a_RBR1,lnc_inter_chr10_9224_DBR98_Agtr1a_RBR1
Ahcyl2	120	chr6	29767612	29767635	23	2	2	12	24	12	15	12.088709677419356	6.044354838709678	9.05	12.228130929791273	12.228130929791273	16.950396825396826	0.1834325396825397	0.04827314814814815	lnc_inter_chr10_8711,lnc_inter_chr10_9224	lnc_inter_chr10_8711_Ahcyl2_RBR1,lnc_inter_chr10_9224_Ahcyl2_RBR2	lnc_inter_chr10_8711_DBR1_Ahcyl2_RBR1,lnc_inter_chr10_8711_DBR2_Ahcyl2_RBR1,lnc_inter_chr10_8711_DBR3_Ahcyl2_RBR1,lnc_inter_chr10_9224_DBR1_Ahcyl2_RBR2,lnc_inter_chr10_9224_DBR3_Ahcyl2_RBR2,lnc_inter_chr10_9224_DBR5_Ahcyl2_RBR2,lnc_inter_chr10_9224_DBR6_Ahcyl2_RBR2,lnc_inter_chr10_9224_DBR8_Ahcyl2_RBR2,lnc_inter_chr10_9224_DBR10_Ahcyl2_RBR2,lnc_inter_chr10_9224_DBR13_Ahcyl2_RBR2,lnc_inter_chr10_9224_DBR14_Ahcyl2_RBR2,lnc_inter_chr10_9224_DBR16_Ahcyl2_RBR2
Ahsa1	121	chr12	87265737	87265765	28	2	2	8	91	45.5	88	10.019968793627331	5.009984396813666	7.702895622895623	61.38932906298761	61.38932906298761	16.5771229739253	0.19422877026074703	0	lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_9000_Ahsa1_RBR1,lnc_inter_chr10_9224_Ahsa1_RBR1	lnc_inter_chr10_9000_DBR1_Ahsa1_RBR1,lnc_inter_chr10_9000_DBR2_Ahsa1_RBR1,lnc_inter_chr10_9224_DBR3_Ahsa1_RBR1,lnc_inter_chr10_9224_DBR6_Ahsa1_RBR1,lnc_inter_chr10_9224_DBR8_Ahsa1_RBR1,lnc_inter_chr10_9224_DBR9_Ahsa1_RBR1,lnc_inter_chr10_9224_DBR12_Ahsa1_RBR1,lnc_inter_chr10_9224_DBR14_Ahsa1_RBR1
Aig1	123	chr10	13869047	13869076	29	2	2	9	43	21.5	29	10.913160308653769	5.456580154326884	7.39308778858125	27.335907862305596	27.335907862305596	16.63809523809524	0.19006349206349207	0.7910238095238096	lnc_inter_chr10_9224,lnc_inter_chr10_9000	lnc_inter_chr10_9224_Aig1_RBR1,lnc_inter_chr10_9000_Aig1_RBR1	lnc_inter_chr10_9224_DBR1_Aig1_RBR1,lnc_inter_chr10_9224_DBR2_Aig1_RBR1,lnc_inter_chr10_9224_DBR3_Aig1_RBR1,lnc_inter_chr10_9224_DBR4_Aig1_RBR1,lnc_inter_chr10_9224_DBR5_Aig1_RBR1,lnc_inter_chr10_9224_DBR6_Aig1_RBR1,lnc_inter_chr10_9000_DBR1_Aig1_RBR1,lnc_inter_chr10_9000_DBR2_Aig1_RBR1,lnc_inter_chr10_9000_DBR3_Aig1_RBR1
Aimp1	124	chr3	132684619	132684682	63	3	3	24	336	112	317	28.595744085328743	9.531914695109581	22.61740891762904	208.72457556583979	208.72457556583979	16.952441023548733	0.19098480787538316	0.42806460785236794	lnc_inter_chr10_9222,lnc_inter_chr10_9000,lnc_inter_chr10_9224	lnc_inter_chr10_9222_Aimp1_RBR1,lnc_inter_chr10_9000_Aimp1_RBR1,lnc_inter_chr10_9224_Aimp1_RBR1	lnc_inter_chr10_9222_DBR1_Aimp1_RBR1,lnc_inter_chr10_9222_DBR2_Aimp1_RBR1,lnc_inter_chr10_9000_DBR1_Aimp1_RBR1,lnc_inter_chr10_9000_DBR2_Aimp1_RBR1,lnc_inter_chr10_9000_DBR3_Aimp1_RBR1,lnc_inter_chr10_9224_DBR2_Aimp1_RBR1,lnc_inter_chr10_9224_DBR3_Aimp1_RBR1,lnc_inter_chr10_9224_DBR4_Aimp1_RBR1,lnc_inter_chr10_9224_DBR5_Aimp1_RBR1,lnc_inter_chr10_9224_DBR6_Aimp1_RBR1,lnc_inter_chr10_9224_DBR9_Aimp1_RBR1,lnc_inter_chr10_9224_DBR10_Aimp1_RBR1,lnc_inter_chr10_9224_DBR11_Aimp1_RBR1,lnc_inter_chr10_9224_DBR12_Aimp1_RBR1,lnc_inter_chr10_9224_DBR13_Aimp1_RBR1,lnc_inter_chr10_9224_DBR15_Aimp1_RBR1,lnc_inter_chr10_9224_DBR16_Aimp1_RBR1,lnc_inter_chr10_9224_DBR17_Aimp1_RBR1,lnc_inter_chr10_9224_DBR18_Aimp1_RBR1,lnc_inter_chr10_9224_DBR19_Aimp1_RBR1,lnc_inter_chr10_9224_DBR20_Aimp1_RBR1,lnc_inter_chr10_9224_DBR21_Aimp1_RBR1,lnc_inter_chr10_9224_DBR22_Aimp1_RBR1,lnc_inter_chr10_9224_DBR23_Aimp1_RBR1
