lnc	gname	DBR_ID	DBR	DBR_chr	DBR_start	DBR_end	DBR_span	DBR_RBR_count	DBR_TFO_count	DBR_RBR_span	DBR_TFO_abj1	DBR_TFO_abj2	DBR_score	DBR_error_rate	DBR_gc_error	BR_list
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR9	9	chr10	16974	16996	22	1	5	26	1.25	6.25	16.8	0.192	0.808	lnc_inter_chr10_9224_DBR9_Actr10_RBR3
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR10	10	chr10	17007	17037	30	1	18	26	1.261455525606469	22.70619946091644	16.944444444444443	0.17722222222222223	0.8227777777777778	lnc_inter_chr10_9224_DBR10_Actr10_RBR3
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR11	11	chr10	27899	27919	20	1	5	28	1.4	7	17	0.15	0.85	lnc_inter_chr10_9224_DBR11_Actr10_RBR3
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR12	12	chr10	32628	32674	46	1	6	27	1.3388429752066116	8.033057851239668	16.166666666666668	0.19833333333333333	0.1075	lnc_inter_chr10_9224_DBR12_Actr10_RBR1
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR13	13	chr10	33026	33046	20	1	3	24	1.2	3.5999999999999996	16.333333333333332	0.18333333333333335	0.8166666666666667	lnc_inter_chr10_9224_DBR13_Actr10_RBR3
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR14	14	chr10	35512	35535	23	1	4	22	1.1	4.4	16	0.2	0.1	lnc_inter_chr10_9224_DBR14_Actr10_RBR1
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR15	15	chr10	37906	37942	36	2	3	42	2.1	3.2	16	0.2	0.26249999999999996	lnc_inter_chr10_9224_DBR15_Actr10_RBR1,lnc_inter_chr10_9224_DBR15_Actr10_RBR4
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR16	16	chr10	37998	38033	35	1	3	23	1.0952380952380953	3.285714285714286	17	0.19	0.20666666666666667	lnc_inter_chr10_9224_DBR16_Actr10_RBR1
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR17	17	chr10	38069	38142	73	1	14	25	1.2280701754385965	17.192982456140353	18.142857142857142	0.10785714285714286	0.1935714285714286	lnc_inter_chr10_9224_DBR17_Actr10_RBR1
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR18	18	chr10	39665	39687	22	1	5	24	1.2	6	16	0.2	0.8	lnc_inter_chr10_9224_DBR18_Actr10_RBR3
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR19	19	chr10	50378	50398	20	1	1	20	1	1	16	0.2	0.45	lnc_inter_chr10_9224_DBR19_Actr10_RBR2
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR20	20	chr10	52492	52512	20	1	1	20	1	1	16	0.2	0.15	lnc_inter_chr10_9224_DBR20_Actr10_RBR1
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR21	21	chr10	62060	62088	28	1	2	28	1.1914893617021276	2.382978723404255	19	0.19	0.16999999999999998	lnc_inter_chr10_9224_DBR21_Actr10_RBR1
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR22	22	chr10	73573	73593	20	1	1	20	1	1	16	0.2	0.05	lnc_inter_chr10_9224_DBR22_Actr10_RBR1
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR23	23	chr10	73605	73625	20	1	1	20	1	1	16	0.2	0.1	lnc_inter_chr10_9224_DBR23_Actr10_RBR1
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR24	24	chr10	79106	79128	22	1	2	22	1.1	2.2	16	0.2	0.1	lnc_inter_chr10_9224_DBR24_Actr10_RBR1
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR25	25	chr10	81778	81798	20	1	1	20	1	1	16	0.2	0.2	lnc_inter_chr10_9224_DBR25_Actr10_RBR1
lnc_inter_chr10_9224	Actr10	lnc_inter_chr10_9224_Actr10_DBR26	26	chr10	82608	82628	20	1	1	20	1	1	16	0.2	0.05	lnc_inter_chr10_9224_DBR26_Actr10_RBR1
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR1	1	chr10	6142	6177	35	1	33	41	1.7992021276595744	59.37367021276596	18.515151515151516	0.18666666666666668	0.013484848484848485	lnc_inter_chr10_9224_DBR1_Actr1a_RBR1
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR2	2	chr10	16482	16507	25	1	3	25	1.2295081967213115	3.6885245901639347	16.333333333333332	0.19666666666666668	0.04933333333333333	lnc_inter_chr10_9224_DBR2_Actr1a_RBR1
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR3	3	chr10	20063	20085	22	1	15	26	1.2540192926045015	18.810289389067524	16.733333333333334	0.19266666666666668	0.006	lnc_inter_chr10_9224_DBR3_Actr1a_RBR1
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR4	4	chr10	27919	27940	21	1	1	21	1	1	17	0.19	0.048	lnc_inter_chr10_9224_DBR4_Actr1a_RBR1
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR5	5	chr10	32627	32674	47	2	3	45	2.0869565217391304	3.1739130434782608	17.25	0.1975	0.132	lnc_inter_chr10_9224_DBR5_Actr1a_RBR1,lnc_inter_chr10_9224_DBR5_Actr1a_RBR2
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR6	6	chr10	34978	34999	21	1	1	21	1	1	17	0.19	0.048	lnc_inter_chr10_9224_DBR6_Actr1a_RBR1
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR7	7	chr10	35003	35023	20	1	1	20	1	1	16	0.2	0.25	lnc_inter_chr10_9224_DBR7_Actr1a_RBR2
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR8	8	chr10	37880	37916	36	2	3	56	2.6	4.2	17	0.2	0.195	lnc_inter_chr10_9224_DBR8_Actr1a_RBR1,lnc_inter_chr10_9224_DBR8_Actr1a_RBR2
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR9	9	chr10	57335	57356	21	1	1	21	1	1	17	0.19	0	lnc_inter_chr10_9224_DBR9_Actr1a_RBR1
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR10	10	chr10	73573	73621	48	1	10	33	1.5068493150684932	15.068493150684931	17.7	0.192	0.0576	lnc_inter_chr10_9224_DBR10_Actr1a_RBR1
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR11	11	chr10	79105	79128	23	1	2	29	1.3181818181818181	2.6363636363636362	18	0.18	0.0455	lnc_inter_chr10_9224_DBR11_Actr1a_RBR1
lnc_inter_chr10_9224	Actr1a	lnc_inter_chr10_9224_Actr1a_DBR12	12	chr10	82604	82629	25	1	23	36	1.707216494845361	39.2659793814433	17.043478260869566	0.19130434782608696	0.0076521739130434785	lnc_inter_chr10_9224_DBR12_Actr1a_RBR1
lnc_inter_chr10_9224	Actr2	lnc_inter_chr10_9224_Actr2_DBR1	1	chr10	6763	6785	22	1	1	22	1	1	18	0.18	0.41	lnc_inter_chr10_9224_DBR1_Actr2_RBR2
lnc_inter_chr10_9224	Actr2	lnc_inter_chr10_9224_Actr2_DBR2	2	chr10	26104	26145	41	1	2	21	1.05	2.1	16	0.2	0.475	lnc_inter_chr10_9224_DBR2_Actr2_RBR1
lnc_inter_chr10_9224	Actr2	lnc_inter_chr10_9224_Actr2_DBR3	3	chr10	48480	48610	130	1	23	20	1	23	16	0.2	0.35	lnc_inter_chr10_9224_DBR3_Actr2_RBR1
lnc_inter_chr10_9224	Actr2	lnc_inter_chr10_9224_Actr2_DBR4	4	chr10	48615	48635	20	1	1	20	1	1	16	0.2	0.3	lnc_inter_chr10_9224_DBR4_Actr2_RBR1
lnc_inter_chr10_9224	Actr2	lnc_inter_chr10_9224_Actr2_DBR5	5	chr10	60808	60831	23	1	3	20	1	3	16	0.2	0.35	lnc_inter_chr10_9224_DBR5_Actr2_RBR1
lnc_inter_chr10_9224	Actr2	lnc_inter_chr10_9224_Actr2_DBR6	6	chr10	60882	60905	23	1	3	20	1	3	16	0.2	0.35	lnc_inter_chr10_9224_DBR6_Actr2_RBR1
lnc_inter_chr10_9224	Actr2	lnc_inter_chr10_9224_Actr2_DBR7	7	chr10	62050	62070	20	1	1	20	1	1	16	0.2	0.35	lnc_inter_chr10_9224_DBR7_Actr2_RBR2
lnc_inter_chr10_9224	Actr2	lnc_inter_chr10_9224_Actr2_DBR8	8	chr10	66614	66635	21	1	2	20	1	2	16	0.2	0.5	lnc_inter_chr10_9224_DBR8_Actr2_RBR1
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR1	1	chr10	3142	3164	22	1	1	22	1	1	18	0.18	0.14	lnc_inter_chr10_9224_DBR1_Actr5_RBR3
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR2	2	chr10	6142	6177	35	2	34	60	2.5154178039975346	38.70817997710663	18.903846153846153	0.19346153846153846	0.02166826923076923	lnc_inter_chr10_9224_DBR2_Actr5_RBR1,lnc_inter_chr10_9224_DBR2_Actr5_RBR2
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR3	3	chr10	6738	6759	21	1	1	21	1	1	17	0.19	0.48	lnc_inter_chr10_9224_DBR3_Actr5_RBR4
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR4	4	chr10	16478	16507	29	2	3	42	2.0476190476190474	3.0952380952380953	16.5	0.195	0.036250000000000004	lnc_inter_chr10_9224_DBR4_Actr5_RBR1,lnc_inter_chr10_9224_DBR4_Actr5_RBR2
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR5	5	chr10	20063	20087	24	2	12	44	2.1260504201680677	12.879551820728292	16.7	0.193	0.035250000000000004	lnc_inter_chr10_9224_DBR5_Actr5_RBR1,lnc_inter_chr10_9224_DBR5_Actr5_RBR2
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR6	6	chr10	27919	27939	20	1	1	20	1	1	16	0.2	0.05	lnc_inter_chr10_9224_DBR6_Actr5_RBR1
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR7	7	chr10	30715	30735	20	1	1	20	1	1	16	0.2	0.05	lnc_inter_chr10_9224_DBR7_Actr5_RBR2
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR8	8	chr10	30748	30775	27	1	2	27	1.148936170212766	2.297872340425532	19	0.19	0.0655	lnc_inter_chr10_9224_DBR8_Actr5_RBR2
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR9	9	chr10	31039	31059	20	1	1	20	1	1	16	0.2	0.15	lnc_inter_chr10_9224_DBR9_Actr5_RBR3
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR10	10	chr10	32627	32649	22	2	2	42	2	2	17	0.19	0.07	lnc_inter_chr10_9224_DBR10_Actr5_RBR1,lnc_inter_chr10_9224_DBR10_Actr5_RBR3
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR11	11	chr10	32653	32673	20	1	1	20	1	1	16	0.2	0.05	lnc_inter_chr10_9224_DBR11_Actr5_RBR1
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR12	12	chr10	34960	34996	36	2	2	47	2	2	19	0.195	0.0435	lnc_inter_chr10_9224_DBR12_Actr5_RBR1,lnc_inter_chr10_9224_DBR12_Actr5_RBR2
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR13	13	chr10	37886	37912	26	1	1	26	1	1	21	0.19	0.12	lnc_inter_chr10_9224_DBR13_Actr5_RBR3
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR14	14	chr10	47171	47191	20	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9224_DBR14_Actr5_RBR4
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR15	15	chr10	50724	50744	20	1	1	20	1	1	16	0.2	0.5	lnc_inter_chr10_9224_DBR15_Actr5_RBR4
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR16	16	chr10	60662	60682	20	1	1	20	1	1	16	0.2	0.35	lnc_inter_chr10_9224_DBR16_Actr5_RBR4
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR17	17	chr10	62059	62087	28	2	3	47	2.255813953488372	3.511627906976744	16.75	0.1925	0.07325000000000001	lnc_inter_chr10_9224_DBR17_Actr5_RBR1,lnc_inter_chr10_9224_DBR17_Actr5_RBR3
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR18	18	chr10	66618	66638	20	1	1	20	1	1	16	0.2	0.6	lnc_inter_chr10_9224_DBR18_Actr5_RBR4
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR19	19	chr10	71163	71183	20	1	1	20	1	1	16	0.2	0.65	lnc_inter_chr10_9224_DBR19_Actr5_RBR4
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR20	20	chr10	73573	73600	27	2	8	49	2.4146341463414633	10.487804878048781	16.25	0.1975	0.04108333333333333	lnc_inter_chr10_9224_DBR20_Actr5_RBR1,lnc_inter_chr10_9224_DBR20_Actr5_RBR2
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR21	21	chr10	79105	79132	27	1	2	33	1.375	2.75	19.5	0.19	0.042499999999999996	lnc_inter_chr10_9224_DBR21_Actr5_RBR1
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR22	22	chr10	81561	81581	20	1	1	20	1	1	16	0.2	0.45	lnc_inter_chr10_9224_DBR22_Actr5_RBR4
lnc_inter_chr10_9224	Actr5	lnc_inter_chr10_9224_Actr5_DBR23	23	chr10	82604	82629	25	2	17	45	2.209677419354839	20.14516129032258	16.583333333333336	0.18416666666666665	0.02666666666666667	lnc_inter_chr10_9224_DBR23_Actr5_RBR1,lnc_inter_chr10_9224_DBR23_Actr5_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR1	1	chr10	2368	2399	31	1	4	30	1.3636363636363635	5.454545454545454	17.75	0.1925	0.06825	lnc_inter_chr10_9224_DBR1_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR2	2	chr10	3141	3161	20	1	1	20	1	1	16	0.2	0.05	lnc_inter_chr10_9224_DBR2_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR3	3	chr10	3283	3305	22	1	16	47	2.35	37.6	16	0.2	0.009375000000000001	lnc_inter_chr10_9224_DBR3_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR4	4	chr10	3875	3895	20	1	1	20	1	1	16	0.2	0.1	lnc_inter_chr10_9224_DBR4_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR5	5	chr10	6137	6180	43	1	290	62	2.1815093423926233	632.6377092938608	24.082758620689656	0.1518896551724138	0.0022310344827586206	lnc_inter_chr10_9224_DBR5_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR6	6	chr10	8183	8204	21	1	1	21	1	1	17	0.19	0.095	lnc_inter_chr10_9224_DBR6_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR7	7	chr10	10317	10337	20	1	5	27	1.35	6.75	16	0.2	0	lnc_inter_chr10_9224_DBR7_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR8	8	chr10	13121	13142	21	1	1	21	1	1	17	0.19	0.095	lnc_inter_chr10_9224_DBR8_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR9	9	chr10	13500	13527	27	1	17	40	1.8478260869565217	31.41304347826087	17.647058823529413	0.18470588235294116	0.009823529411764705	lnc_inter_chr10_9224_DBR9_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR10	10	chr10	16473	16510	37	1	130	59	2.3207261724659607	301.6944024205749	20.630769230769232	0.18853846153846154	0.004092307692307693	lnc_inter_chr10_9224_DBR10_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR11	11	chr10	20056	20091	35	1	125	59	2.549256826823367	318.65710335292084	19.68	0.14816000000000001	0.003552	lnc_inter_chr10_9224_DBR11_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR12	12	chr10	20626	20653	27	1	4	27	1.255813953488372	5.023255813953488	17.25	0.1975	0.09375	lnc_inter_chr10_9224_DBR12_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR13	13	chr10	27919	27943	24	1	34	57	2.6991643454039	91.7715877437326	17.441176470588236	0.1736764705882353	0.005705882352941177	lnc_inter_chr10_9224_DBR13_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR14	14	chr10	30714	30778	64	1	173	53	2.28996003996004	396.1630869130869	18.815028901734102	0.1861849710982659	0.001930635838150289	lnc_inter_chr10_9224_DBR14_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR15	15	chr10	32625	32674	49	1	93	57	2.6242574257425746	244.05594059405945	17.93548387096774	0.17279569892473118	0.01470967741935484	lnc_inter_chr10_9224_DBR15_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR16	16	chr10	32953	32973	20	1	1	20	1	1	16	0.2	0.05	lnc_inter_chr10_9224_DBR16_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR17	17	chr10	34795	34815	20	1	1	20	1	1	16	0.2	0.1	lnc_inter_chr10_9224_DBR17_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR18	18	chr10	34955	34999	44	1	35	52	2.174432497013142	76.10513739545998	19.285714285714285	0.19342857142857142	0.011542857142857143	lnc_inter_chr10_9224_DBR18_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR19	19	chr10	35508	35535	27	1	30	36	1.6615384615384614	49.84615384615384	17.6	0.187	0.011166666666666667	lnc_inter_chr10_9224_DBR19_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR20	20	chr10	37874	37921	47	1	85	59	2.5315497223624432	215.18172640080766	18.91764705882353	0.18707058823529413	0.009552941176470589	lnc_inter_chr10_9224_DBR20_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR21	21	chr10	37992	38016	24	1	2	24	1.1428571428571428	2.2857142857142856	17	0.19	0.0955	lnc_inter_chr10_9224_DBR21_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR22	22	chr10	38067	38143	76	1	14	20	1	14	16	0.2	0.05	lnc_inter_chr10_9224_DBR22_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR23	23	chr10	39313	39339	26	1	1	26	1	1	21	0.19	0.077	lnc_inter_chr10_9224_DBR23_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR24	24	chr10	41586	41618	32	1	11	32	1.4136546184738956	15.550200803212851	18.181818181818183	0.19636363636363638	0.014272727272727272	lnc_inter_chr10_9224_DBR24_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR25	25	chr10	41978	42003	25	1	5	24	1.188118811881188	5.9405940594059405	16.2	0.198	0.049600000000000005	lnc_inter_chr10_9224_DBR25_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR26	26	chr10	47405	47432	27	1	21	48	2.040485829959514	42.85020242914979	19.19047619047619	0.18523809523809526	0	lnc_inter_chr10_9224_DBR26_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR27	27	chr10	52494	52519	25	1	20	39	1.9402985074626864	38.805970149253724	16.15	0.1965	0.012150000000000001	lnc_inter_chr10_9224_DBR27_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR28	28	chr10	54874	54898	24	1	4	21	1.037037037037037	4.148148148148148	16.5	0.185	0.07375000000000001	lnc_inter_chr10_9224_DBR28_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR29	29	chr10	57331	57367	36	1	18	38	1.7583547557840618	31.65038560411311	17.444444444444443	0.19222222222222224	0.0044444444444444444	lnc_inter_chr10_9224_DBR29_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR30	30	chr10	62059	62081	22	1	23	45	2.17436974789916	50.010504201680675	16.695652173913043	0.19304347826086957	0.0061304347826086954	lnc_inter_chr10_9224_DBR30_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR31	31	chr10	68298	68320	22	1	1	22	1	1	18	0.18	0.091	lnc_inter_chr10_9224_DBR31_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR32	32	chr10	73573	73629	56	2	145	81	3.4	346.59999999999997	19.04861111111111	0.18056250000000001	0.025743055555555554	lnc_inter_chr10_9224_DBR32_Actr8_RBR1,lnc_inter_chr10_9224_DBR32_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR33	33	chr10	74231	74251	20	1	2	21	1.05	2.1	17	0.15	0.1	lnc_inter_chr10_9224_DBR33_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR34	34	chr10	75126	75146	20	1	1	20	1	1	16	0.2	0.1	lnc_inter_chr10_9224_DBR34_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR35	35	chr10	79102	79135	33	1	71	59	2.469929245283019	175.36497641509433	19.549295774647888	0.18183098591549296	0.010647887323943662	lnc_inter_chr10_9224_DBR35_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR36	36	chr10	79857	79878	21	1	1	21	1	1	17	0.19	0.095	lnc_inter_chr10_9224_DBR36_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR37	37	chr10	80324	80345	21	1	1	21	1	1	17	0.19	0.095	lnc_inter_chr10_9224_DBR37_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR38	38	chr10	80776	80798	22	1	2	20	1	2	16	0.2	0.05	lnc_inter_chr10_9224_DBR38_Actr8_RBR2
lnc_inter_chr10_9224	Actr8	lnc_inter_chr10_9224_Actr8_DBR39	39	chr10	82604	82632	28	1	115	59	2.5241815476190474	290.2808779761905	19.991304347826087	0.14397391304347826	0.0019826086956521737	lnc_inter_chr10_9224_DBR39_Actr8_RBR2
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR1	1	chr10	947	971	24	2	6	41	2.05	6.25	16.2	0.19	0.785	lnc_inter_chr10_9224_DBR1_Acvr1_RBR1,lnc_inter_chr10_9224_DBR1_Acvr1_RBR4
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR2	2	chr10	3724	3752	28	1	3	21	1.0161290322580645	3.0483870967741935	16.666666666666668	0.19333333333333333	0.7066666666666667	lnc_inter_chr10_9224_DBR2_Acvr1_RBR2
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR3	3	chr10	3767	3790	23	1	2	23	1.1219512195121952	2.2439024390243905	16.5	0.195	0.51	lnc_inter_chr10_9224_DBR3_Acvr1_RBR3
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR4	4	chr10	5651	5671	20	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9224_DBR4_Acvr1_RBR3
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR5	5	chr10	5726	5746	20	1	1	20	1	1	16	0.2	0.65	lnc_inter_chr10_9224_DBR5_Acvr1_RBR3
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR6	6	chr10	7126	7146	20	1	2	26	1.3	2.6	16	0.2	0.55	lnc_inter_chr10_9224_DBR6_Acvr1_RBR3
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR7	7	chr10	8050	8156	106	2	327	75	2.7537958692499585	554.5512826550292	21.89037471395881	0.16645809496567507	0.6172060926773455	lnc_inter_chr10_9224_DBR7_Acvr1_RBR2,lnc_inter_chr10_9224_DBR7_Acvr1_RBR3
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR8	8	chr10	16974	16996	22	1	4	21	1.05	4.2	16	0.2	0.8	lnc_inter_chr10_9224_DBR8_Acvr1_RBR4
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR9	9	chr10	17007	17037	30	1	7	21	1.0279720279720281	7.195804195804197	16.571428571428573	0.18857142857142858	0.8114285714285715	lnc_inter_chr10_9224_DBR9_Acvr1_RBR4
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR10	10	chr10	26120	26141	21	1	1	21	1	1	17	0.19	0.67	lnc_inter_chr10_9224_DBR10_Acvr1_RBR2
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR11	11	chr10	27899	27919	20	2	3	41	2.05	3.1	16.5	0.175	0.8	lnc_inter_chr10_9224_DBR11_Acvr1_RBR2,lnc_inter_chr10_9224_DBR11_Acvr1_RBR4
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR12	12	chr10	33026	33046	20	2	3	41	2.05	3.1	16.75	0.16249999999999998	0.7875	lnc_inter_chr10_9224_DBR12_Acvr1_RBR2,lnc_inter_chr10_9224_DBR12_Acvr1_RBR4
lnc_inter_chr10_9224	Acvr1	lnc_inter_chr10_9224_Acvr1_DBR13	13	chr10	36382	36447	65	2	67	74	2.8397569043772597	117.83967997538272	20.40625	0.184453125	0.587265625	lnc_inter_chr10_9224_DBR13_Acvr1_RBR2,lnc_inter_chr10_9224_DBR13_Acvr1_RBR3
