lnc	gname	DBR_ID	DBR	DBR_chr	DBR_start	DBR_end	DBR_span	DBR_RBR_count	DBR_TFO_count	DBR_RBR_span	DBR_TFO_abj1	DBR_TFO_abj2	DBR_score	DBR_error_rate	DBR_gc_error	BR_list
lnc_inter_chr10_9222	Anxa5	lnc_inter_chr10_9222_Anxa5_DBR1	1	chr10	229	250	21	1	1	21	1	1	17	0.19	0.38	lnc_inter_chr10_9222_DBR1_Anxa5_RBR2
lnc_inter_chr10_9222	Anxa5	lnc_inter_chr10_9222_Anxa5_DBR2	2	chr10	535	570	35	1	23	30	1.34765625	30.99609375	18.08695652173913	0.1882608695652174	0.0016521739130434781	lnc_inter_chr10_9222_DBR2_Anxa5_RBR3
lnc_inter_chr10_9222	Anxa5	lnc_inter_chr10_9222_Anxa5_DBR3	3	chr10	2038	2062	24	1	6	27	1.3170731707317074	7.902439024390244	16.666666666666668	0.18666666666666668	0.7883333333333333	lnc_inter_chr10_9222_DBR3_Anxa5_RBR1
lnc_inter_chr10_9222	Anxa7	lnc_inter_chr10_9222_Anxa7_DBR1	1	chr10	528	570	42	1	107	48	1.6551724137931034	177.10344827586206	26.16822429906542	0.09939252336448598	0.00780373831775701	lnc_inter_chr10_9222_DBR1_Anxa7_RBR1
lnc_inter_chr10_9222	Anxa7	lnc_inter_chr10_9222_Anxa7_DBR2	2	chr10	1141	1161	20	1	1	20	1	1	16	0.2	0.2	lnc_inter_chr10_9222_DBR2_Anxa7_RBR1
lnc_inter_chr10_9222	Anxa7	lnc_inter_chr10_9222_Anxa7_DBR3	3	chr10	1785	1810	25	1	59	40	2	118	16.322033898305083	0.18389830508474578	0	lnc_inter_chr10_9222_DBR3_Anxa7_RBR1
lnc_inter_chr10_9222	Aox3	lnc_inter_chr10_9222_Aox3_DBR1	1	chr10	535	565	30	1	20	27	1.2	24	18.3	0.1865	0	lnc_inter_chr10_9222_DBR1_Aox3_RBR1
lnc_inter_chr10_9222	Ap1g1	lnc_inter_chr10_9222_Ap1g1_DBR1	1	chr10	528	570	42	1	39	39	1.4295112781954888	55.75093984962407	24.435897435897434	0.10602564102564103	0.009384615384615385	lnc_inter_chr10_9222_DBR1_Ap1g1_RBR1
lnc_inter_chr10_9222	Ap1g1	lnc_inter_chr10_9222_Ap1g1_DBR2	2	chr10	1785	1810	25	1	33	32	1.5951661631419938	52.6404833836858	16.363636363636363	0.18424242424242424	0.0013636363636363635	lnc_inter_chr10_9222_DBR2_Ap1g1_RBR1
lnc_inter_chr10_9222	Ap2m1	lnc_inter_chr10_9222_Ap2m1_DBR1	1	chr10	530	565	35	1	13	22	1.0214285714285714	13.278571428571428	18.46153846153846	0.14461538461538462	0.003461538461538461	lnc_inter_chr10_9222_DBR1_Ap2m1_RBR2
lnc_inter_chr10_9222	Ap2m1	lnc_inter_chr10_9222_Ap2m1_DBR2	2	chr10	1785	1805	20	1	1	20	1	1	16	0.2	0	lnc_inter_chr10_9222_DBR2_Ap2m1_RBR2
lnc_inter_chr10_9222	Ap2m1	lnc_inter_chr10_9222_Ap2m1_DBR3	3	chr10	2038	2062	24	1	9	28	1.3125	11.8125	17.666666666666668	0.1711111111111111	0.8133333333333334	lnc_inter_chr10_9222_DBR3_Ap2m1_RBR1
lnc_inter_chr10_9222	Apeh	lnc_inter_chr10_9222_Apeh_DBR1	1	chr10	2036	2059	23	1	2	28	1.302325581395349	2.604651162790698	17.5	0.185	0.79	lnc_inter_chr10_9222_DBR1_Apeh_RBR1
lnc_inter_chr10_9222	Aplp2	lnc_inter_chr10_9222_Aplp2_DBR1	1	chr10	223	243	20	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9222_DBR1_Aplp2_RBR1
lnc_inter_chr10_9222	Aplp2	lnc_inter_chr10_9222_Aplp2_DBR2	2	chr10	2036	2060	24	1	2	22	1.1	2.2	16	0.2	0.75	lnc_inter_chr10_9222_DBR2_Aplp2_RBR2
lnc_inter_chr10_9222	Apopt1	lnc_inter_chr10_9222_Apopt1_DBR1	1	chr10	218	238	20	1	1	20	1	1	16	0.2	0.65	lnc_inter_chr10_9222_DBR1_Apopt1_RBR1
lnc_inter_chr10_9222	Aqr	lnc_inter_chr10_9222_Aqr_DBR1	1	chr10	537	565	28	1	9	20	1	9	16	0.2	0	lnc_inter_chr10_9222_DBR1_Aqr_RBR1
lnc_inter_chr10_9222	Ar	lnc_inter_chr10_9222_Ar_DBR1	1	chr10	218	244	26	2	2	46	2	2	18.5	0.195	0.495	lnc_inter_chr10_9222_DBR1_Ar_RBR1,lnc_inter_chr10_9222_DBR1_Ar_RBR2
lnc_inter_chr10_9222	Arap2	lnc_inter_chr10_9222_Arap2_DBR1	1	chr10	534	554	20	1	3	26	1.3	3.9000000000000004	16	0.2	0.1	lnc_inter_chr10_9222_DBR1_Arap2_RBR1
lnc_inter_chr10_9222	Arcn1	lnc_inter_chr10_9222_Arcn1_DBR1	1	chr10	528	570	42	1	51	37	1.3288732394366196	67.7725352112676	24.392156862745097	0.12686274509803921	0.00915686274509804	lnc_inter_chr10_9222_DBR1_Arcn1_RBR1
lnc_inter_chr10_9222	Arcn1	lnc_inter_chr10_9222_Arcn1_DBR2	2	chr10	1785	1810	25	1	30	31	1.55	46.5	16.333333333333332	0.18333333333333335	0	lnc_inter_chr10_9222_DBR2_Arcn1_RBR1
lnc_inter_chr10_9222	Arel1	lnc_inter_chr10_9222_Arel1_DBR1	1	chr10	532	565	33	1	25	32	1.288244766505636	32.2061191626409	20.36	0.1804	0.00396	lnc_inter_chr10_9222_DBR1_Arel1_RBR1
lnc_inter_chr10_9222	Arhgap44	lnc_inter_chr10_9222_Arhgap44_DBR1	1	chr10	535	565	30	1	10	20	1	10	16	0.2	0	lnc_inter_chr10_9222_DBR1_Arhgap44_RBR1
lnc_inter_chr10_9222	Arhgef19	lnc_inter_chr10_9222_Arhgef19_DBR1	1	chr10	1085	1105	20	1	1	20	1	1	16	0.2	0.6	lnc_inter_chr10_9222_DBR1_Arhgef19_RBR2
lnc_inter_chr10_9222	Arhgef19	lnc_inter_chr10_9222_Arhgef19_DBR2	2	chr10	2036	2059	23	2	3	43	2.1219512195121952	3.2439024390243905	16.25	0.1975	0.79	lnc_inter_chr10_9222_DBR2_Arhgef19_RBR1,lnc_inter_chr10_9222_DBR2_Arhgef19_RBR2
lnc_inter_chr10_9222	Arid1b	lnc_inter_chr10_9222_Arid1b_DBR1	1	chr10	2038	2058	20	1	1	20	1	1	16	0.2	0.8	lnc_inter_chr10_9222_DBR1_Arid1b_RBR1
lnc_inter_chr10_9222	Arid2	lnc_inter_chr10_9222_Arid2_DBR1	1	chr10	218	243	25	1	2	25	1.1363636363636365	2.272727272727273	18	0.18	0.59	lnc_inter_chr10_9222_DBR1_Arid2_RBR1
lnc_inter_chr10_9222	Arid2	lnc_inter_chr10_9222_Arid2_DBR2	2	chr10	2037	2057	20	1	1	20	1	1	16	0.2	0.75	lnc_inter_chr10_9222_DBR2_Arid2_RBR1
lnc_inter_chr10_9222	Arid4b	lnc_inter_chr10_9222_Arid4b_DBR1	1	chr10	221	252	31	1	2	31	1.0333333333333334	2.066666666666667	24	0.2	0.6	lnc_inter_chr10_9222_DBR1_Arid4b_RBR1
lnc_inter_chr10_9222	Arl13b	lnc_inter_chr10_9222_Arl13b_DBR1	1	chr10	535	565	30	1	30	34	1.4166666666666667	42.5	19.433333333333334	0.19	0	lnc_inter_chr10_9222_DBR1_Arl13b_RBR1
lnc_inter_chr10_9222	Arl5a	lnc_inter_chr10_9222_Arl5a_DBR1	1	chr10	528	570	42	2	39	56	2.3826477187733732	48.15796559461481	19.783783783783782	0.1594189189189189	0.06183783783783784	lnc_inter_chr10_9222_DBR1_Arl5a_RBR1,lnc_inter_chr10_9222_DBR1_Arl5a_RBR3
lnc_inter_chr10_9222	Arl5a	lnc_inter_chr10_9222_Arl5a_DBR2	2	chr10	1785	1812	27	1	28	34	1.6879432624113475	47.26241134751773	16.392857142857142	0.18607142857142858	0.01025	lnc_inter_chr10_9222_DBR2_Arl5a_RBR1
lnc_inter_chr10_9222	Arl5a	lnc_inter_chr10_9222_Arl5a_DBR3	3	chr10	2040	2060	20	1	1	20	1	1	16	0.2	0.8	lnc_inter_chr10_9222_DBR3_Arl5a_RBR2
lnc_inter_chr10_9222	Arl6ip1	lnc_inter_chr10_9222_Arl6ip1_DBR1	1	chr10	2038	2058	20	1	1	20	1	1	16	0.2	0.8	lnc_inter_chr10_9222_DBR1_Arl6ip1_RBR1
lnc_inter_chr10_9222	Arl8b	lnc_inter_chr10_9222_Arl8b_DBR1	1	chr10	528	569	41	2	41	60	2.422294802146761	50.65863546094634	20.38235294117647	0.16901960784313724	0.016702205882352942	lnc_inter_chr10_9222_DBR1_Arl8b_RBR1,lnc_inter_chr10_9222_DBR1_Arl8b_RBR2
lnc_inter_chr10_9222	Arl8b	lnc_inter_chr10_9222_Arl8b_DBR2	2	chr10	1785	1805	20	1	1	20	1	1	16	0.2	0	lnc_inter_chr10_9222_DBR2_Arl8b_RBR1
lnc_inter_chr10_9222	Arl8b	lnc_inter_chr10_9222_Arl8b_DBR3	3	chr10	1808	1828	20	1	1	20	1	1	16	0.2	0.2	lnc_inter_chr10_9222_DBR3_Arl8b_RBR2
lnc_inter_chr10_9222	Arntl	lnc_inter_chr10_9222_Arntl_DBR1	1	chr10	528	570	42	1	36	35	1.3725490196078431	49.411764705882355	22	0.13922222222222222	0.006472222222222223	lnc_inter_chr10_9222_DBR1_Arntl_RBR1
lnc_inter_chr10_9222	Arntl	lnc_inter_chr10_9222_Arntl_DBR2	2	chr10	1073	1094	21	1	2	26	1.2682926829268293	2.5365853658536586	16.5	0.195	0.56	lnc_inter_chr10_9222_DBR2_Arntl_RBR2
lnc_inter_chr10_9222	Arntl	lnc_inter_chr10_9222_Arntl_DBR3	3	chr10	1785	1815	30	1	16	31	1.463126843657817	23.410029498525073	17.3125	0.18375	0.0205	lnc_inter_chr10_9222_DBR3_Arntl_RBR1
lnc_inter_chr10_9222	Arpc2	lnc_inter_chr10_9222_Arpc2_DBR1	1	chr10	530	570	40	1	72	51	1.8611251900658894	134.00101368474404	22.708333333333332	0.17225000000000001	0	lnc_inter_chr10_9222_DBR1_Arpc2_RBR1
lnc_inter_chr10_9222	Arpc2	lnc_inter_chr10_9222_Arpc2_DBR2	2	chr10	1785	1810	25	1	7	32	1.6	11.200000000000001	16.142857142857142	0.19285714285714287	0	lnc_inter_chr10_9222_DBR2_Arpc2_RBR1
lnc_inter_chr10_9222	Arrdc2	lnc_inter_chr10_9222_Arrdc2_DBR1	1	chr10	534	570	36	1	13	27	1.2446808510638296	16.180851063829785	17.53846153846154	0.19076923076923077	0.013846153846153847	lnc_inter_chr10_9222_DBR1_Arrdc2_RBR1
lnc_inter_chr10_9222	Arsa	lnc_inter_chr10_9222_Arsa_DBR1	1	chr10	535	565	30	1	12	25	1.1320754716981132	13.584905660377359	18.25	0.17083333333333334	0	lnc_inter_chr10_9222_DBR1_Arsa_RBR1
lnc_inter_chr10_9222	Arsa	lnc_inter_chr10_9222_Arsa_DBR2	2	chr10	2038	2061	23	2	3	49	2.3181818181818183	3.6363636363636362	17.5	0.16499999999999998	0.7975	lnc_inter_chr10_9222_DBR2_Arsa_RBR2,lnc_inter_chr10_9222_DBR2_Arsa_RBR3
lnc_inter_chr10_9222	Arsb	lnc_inter_chr10_9222_Arsb_DBR1	1	chr10	528	570	42	1	30	32	1.3445378151260503	40.33613445378151	20.2	0.14886666666666667	0	lnc_inter_chr10_9222_DBR1_Arsb_RBR1
lnc_inter_chr10_9222	Arsb	lnc_inter_chr10_9222_Arsb_DBR2	2	chr10	1785	1810	25	1	7	24	1.2	8.4	16.285714285714285	0.18571428571428572	0	lnc_inter_chr10_9222_DBR2_Arsb_RBR1
lnc_inter_chr10_9222	Arsg	lnc_inter_chr10_9222_Arsg_DBR1	1	chr10	535	565	30	1	10	20	1	10	16	0.2	0	lnc_inter_chr10_9222_DBR1_Arsg_RBR1
lnc_inter_chr10_9222	As3mt	lnc_inter_chr10_9222_As3mt_DBR1	1	chr10	537	568	31	1	10	22	1.0138248847926268	10.138248847926267	17.7	0.183	0	lnc_inter_chr10_9222_DBR1_As3mt_RBR1
