lnc	gname	RBR_ID	RBR	RBR_avg_len	RBR_chr	RBR_start	RBR_end	RBR_span	RBR_TFO_count_total	RBR_DBR_count	RBR_TFO_count_avg	RBR_DBR_span	RBR_TFO_abj1	RBR_TFO_abj2	RBR_score	RBR_error_rate	RBR_gc_error	BR_list
lnc_inter_chr10_9222	Ankrd54	lnc_inter_chr10_9222_Ankrd54_RBR1	1	21	chr15	79063139	79063160	21	1	1	1	21	1	1	17	0.19	0.38	lnc_inter_chr10_9222_DBR2_Ankrd54_RBR1
lnc_inter_chr10_9222	Ankrd54	lnc_inter_chr10_9222_Ankrd54_RBR2	2	24.404255319148938	chr15	79063290	79063323	33	94	2	47	67	2.8301925722145804	130.67001375515818	20.78205128205128	0.14140705128205128	0	lnc_inter_chr10_9222_DBR1_Ankrd54_RBR2,lnc_inter_chr10_9222_DBR3_Ankrd54_RBR2
lnc_inter_chr10_9222	Anp32b	lnc_inter_chr10_9222_Anp32b_RBR1	1	20	chr4	46450776	46450796	20	1	1	1	20	1	1	17	0.15	0.85	lnc_inter_chr10_9222_DBR1_Anp32b_RBR1
lnc_inter_chr10_9222	Antxr2	lnc_inter_chr10_9222_Antxr2_RBR1	1	22.6	chr5	98031563	98031597	34	30	3	10	75	3.492163009404389	43.78056426332289	16.833333333333332	0.1955952380952381	0.05705952380952381	lnc_inter_chr10_9222_DBR1_Antxr2_RBR1,lnc_inter_chr10_9222_DBR2_Antxr2_RBR1,lnc_inter_chr10_9222_DBR3_Antxr2_RBR1
lnc_inter_chr10_9222	Antxr2	lnc_inter_chr10_9222_Antxr2_RBR2	2	22.205128205128204	chr5	98031920	98031947	27	39	2	19.5	65	2.4584158415841584	47.01881188118813	18.596153846153847	0.14426923076923076	0.0021346153846153845	lnc_inter_chr10_9222_DBR1_Antxr2_RBR2,lnc_inter_chr10_9222_DBR3_Antxr2_RBR2
lnc_inter_chr10_9222	Anxa5	lnc_inter_chr10_9222_Anxa5_RBR1	1	20.5	chr3	36476255	36476282	27	6	1	6	24	1.3170731707317074	7.902439024390244	16.666666666666668	0.18666666666666668	0.7883333333333333	lnc_inter_chr10_9222_DBR3_Anxa5_RBR1
lnc_inter_chr10_9222	Anxa5	lnc_inter_chr10_9222_Anxa5_RBR2	2	21	chr3	36476487	36476508	21	1	1	1	21	1	1	17	0.19	0.38	lnc_inter_chr10_9222_DBR1_Anxa5_RBR2
lnc_inter_chr10_9222	Anxa5	lnc_inter_chr10_9222_Anxa5_RBR3	3	22.26086956521739	chr3	36476599	36476629	30	23	1	23	35	1.34765625	30.99609375	18.08695652173913	0.1882608695652174	0.0016521739130434781	lnc_inter_chr10_9222_DBR2_Anxa5_RBR3
lnc_inter_chr10_9222	Anxa7	lnc_inter_chr10_9222_Anxa7_RBR1	1	25.766467065868262	chr14	20480400	20480448	48	167	3	55.666666666666664	87	4.655172413793103	296.1034482758621	19.496752732456834	0.1610969428164106	0.06926791277258568	lnc_inter_chr10_9222_DBR1_Anxa7_RBR1,lnc_inter_chr10_9222_DBR2_Anxa7_RBR1,lnc_inter_chr10_9222_DBR3_Anxa7_RBR1
lnc_inter_chr10_9222	Aox3	lnc_inter_chr10_9222_Aox3_RBR1	1	22.5	chr1	58112548	58112575	27	20	1	20	30	1.2	24	18.3	0.1865	0	lnc_inter_chr10_9222_DBR1_Aox3_RBR1
lnc_inter_chr10_9222	Ap1g1	lnc_inter_chr10_9222_Ap1g1_RBR1	1	23.97222222222222	chr8	109778250	109778291	41	72	2	36	67	3.0246774413374826	108.39142323330987	20.3997668997669	0.14513403263403263	0.0053741258741258745	lnc_inter_chr10_9222_DBR1_Ap1g1_RBR1,lnc_inter_chr10_9222_DBR2_Ap1g1_RBR1
lnc_inter_chr10_9222	Ap2m1	lnc_inter_chr10_9222_Ap2m1_RBR1	1	21.333333333333332	chr16	20534484	20534512	28	9	1	9	24	1.3125	11.8125	17.666666666666668	0.1711111111111111	0.8133333333333334	lnc_inter_chr10_9222_DBR3_Ap2m1_RBR1
lnc_inter_chr10_9222	Ap2m1	lnc_inter_chr10_9222_Ap2m1_RBR2	2	21.428571428571427	chr16	20535062	20535084	22	14	2	7	55	2.0214285714285714	14.278571428571428	17.23076923076923	0.17230769230769233	0.0017307692307692306	lnc_inter_chr10_9222_DBR1_Ap2m1_RBR2,lnc_inter_chr10_9222_DBR2_Ap2m1_RBR2
lnc_inter_chr10_9222	Apeh	lnc_inter_chr10_9222_Apeh_RBR1	1	21.5	chr9	108094921	108094949	28	2	1	2	23	1.302325581395349	2.604651162790698	17.5	0.185	0.79	lnc_inter_chr10_9222_DBR1_Apeh_RBR1
lnc_inter_chr10_9222	Aplp2	lnc_inter_chr10_9222_Aplp2_RBR1	1	20	chr9	31212458	31212478	20	1	1	1	20	1	1	16	0.2	0.55	lnc_inter_chr10_9222_DBR1_Aplp2_RBR1
lnc_inter_chr10_9222	Aplp2	lnc_inter_chr10_9222_Aplp2_RBR2	2	20	chr9	31212545	31212567	22	2	1	2	24	1.1	2.2	16	0.2	0.75	lnc_inter_chr10_9222_DBR2_Aplp2_RBR2
lnc_inter_chr10_9222	Apopt1	lnc_inter_chr10_9222_Apopt1_RBR1	1	20	chr12	111712857	111712877	20	1	1	1	20	1	1	16	0.2	0.65	lnc_inter_chr10_9222_DBR1_Apopt1_RBR1
lnc_inter_chr10_9222	Aqr	lnc_inter_chr10_9222_Aqr_RBR1	1	20	chr2	114176043	114176063	20	9	1	9	28	1	9	16	0.2	0	lnc_inter_chr10_9222_DBR1_Aqr_RBR1
lnc_inter_chr10_9222	Ar	lnc_inter_chr10_9222_Ar_RBR1	1	20	chrX	98148288	98148308	20	1	1	1	20	1	1	16	0.2	0.45	lnc_inter_chr10_9222_DBR1_Ar_RBR1
lnc_inter_chr10_9222	Ar	lnc_inter_chr10_9222_Ar_RBR2	2	26	chrX	98148633	98148659	26	1	1	1	26	1	1	21	0.19	0.54	lnc_inter_chr10_9222_DBR1_Ar_RBR2
lnc_inter_chr10_9222	Arap2	lnc_inter_chr10_9222_Arap2_RBR1	1	20	chr5	62766880	62766906	26	3	1	3	20	1.3	3.9000000000000004	16	0.2	0.1	lnc_inter_chr10_9222_DBR1_Arap2_RBR1
lnc_inter_chr10_9222	Arcn1	lnc_inter_chr10_9222_Arcn1_RBR1	1	24.938271604938272	chr9	44767992	44768029	37	81	2	40.5	67	2.8788732394366194	114.2725352112676	20.362745098039213	0.15509803921568627	0.00457843137254902	lnc_inter_chr10_9222_DBR1_Arcn1_RBR1,lnc_inter_chr10_9222_DBR2_Arcn1_RBR1
lnc_inter_chr10_9222	Arel1	lnc_inter_chr10_9222_Arel1_RBR1	1	24.84	chr12	84971757	84971789	32	25	1	25	33	1.288244766505636	32.2061191626409	20.36	0.1804	0.00396	lnc_inter_chr10_9222_DBR1_Arel1_RBR1
lnc_inter_chr10_9222	Arhgap44	lnc_inter_chr10_9222_Arhgap44_RBR1	1	20	chr11	65163724	65163744	20	10	1	10	30	1	10	16	0.2	0	lnc_inter_chr10_9222_DBR1_Arhgap44_RBR1
lnc_inter_chr10_9222	Arhgef19	lnc_inter_chr10_9222_Arhgef19_RBR1	1	20.5	chr4	141242488	141242511	23	2	1	2	23	1.1219512195121952	2.2439024390243905	16.5	0.195	0.78	lnc_inter_chr10_9222_DBR2_Arhgef19_RBR1
lnc_inter_chr10_9222	Arhgef19	lnc_inter_chr10_9222_Arhgef19_RBR2	2	20	chr4	141242831	141242853	22	2	2	1	40	2	2	16	0.2	0.7	lnc_inter_chr10_9222_DBR1_Arhgef19_RBR2,lnc_inter_chr10_9222_DBR2_Arhgef19_RBR2
lnc_inter_chr10_9222	Arid1b	lnc_inter_chr10_9222_Arid1b_RBR1	1	20	chr17	4994599	4994619	20	1	1	1	20	1	1	16	0.2	0.8	lnc_inter_chr10_9222_DBR1_Arid1b_RBR1
lnc_inter_chr10_9222	Arid2	lnc_inter_chr10_9222_Arid2_RBR1	1	21.333333333333332	chr15	96287471	96287517	46	3	2	1.5	45	2.1363636363636367	3.272727272727273	17	0.19	0.6699999999999999	lnc_inter_chr10_9222_DBR1_Arid2_RBR1,lnc_inter_chr10_9222_DBR2_Arid2_RBR1
lnc_inter_chr10_9222	Arid4b	lnc_inter_chr10_9222_Arid4b_RBR1	1	30	chr13	14063737	14063768	31	2	1	2	31	1.0333333333333334	2.066666666666667	24	0.2	0.6	lnc_inter_chr10_9222_DBR1_Arid4b_RBR1
lnc_inter_chr10_9222	Arl13b	lnc_inter_chr10_9222_Arl13b_RBR1	1	24	chr16	62847372	62847406	34	30	1	30	30	1.4166666666666667	42.5	19.433333333333334	0.19	0	lnc_inter_chr10_9222_DBR1_Arl13b_RBR1
lnc_inter_chr10_9222	Arl5a	lnc_inter_chr10_9222_Arl5a_RBR1	1	23.369230769230768	chr2	52425212	52425248	36	65	2	32.5	69	2.927733838327578	93.13466265641824	19.480212355212355	0.1574546332046332	0.0069628378378378385	lnc_inter_chr10_9222_DBR1_Arl5a_RBR1,lnc_inter_chr10_9222_DBR2_Arl5a_RBR1
lnc_inter_chr10_9222	Arl5a	lnc_inter_chr10_9222_Arl5a_RBR2	2	20	chr2	52425584	52425604	20	1	1	1	20	1	1	16	0.2	0.8	lnc_inter_chr10_9222_DBR3_Arl5a_RBR2
lnc_inter_chr10_9222	Arl5a	lnc_inter_chr10_9222_Arl5a_RBR3	3	21	chr2	52425833	52425857	24	2	1	2	24	1.1428571428571428	2.2857142857142856	17	0.19	0.12000000000000001	lnc_inter_chr10_9222_DBR1_Arl5a_RBR3
lnc_inter_chr10_9222	Arl6ip1	lnc_inter_chr10_9222_Arl6ip1_RBR1	1	20	chr7	118130508	118130528	20	1	1	1	20	1	1	16	0.2	0.8	lnc_inter_chr10_9222_DBR1_Arl6ip1_RBR1
lnc_inter_chr10_9222	Arl8b	lnc_inter_chr10_9222_Arl8b_RBR1	1	22.333333333333332	chr6	108782433	108782457	24	18	2	9	59	2.068062827225131	19.157068062827225	17.38235294117647	0.1823529411764706	0.003764705882352941	lnc_inter_chr10_9222_DBR1_Arl8b_RBR1,lnc_inter_chr10_9222_DBR2_Arl8b_RBR1
lnc_inter_chr10_9222	Arl8b	lnc_inter_chr10_9222_Arl8b_RBR2	2	26.32	chr6	108782875	108782911	36	25	2	12.5	57	2.35423197492163	33.50156739811912	19	0.18666666666666668	0.11293750000000001	lnc_inter_chr10_9222_DBR1_Arl8b_RBR2,lnc_inter_chr10_9222_DBR3_Arl8b_RBR2
lnc_inter_chr10_9222	Arntl	lnc_inter_chr10_9222_Arntl_RBR1	1	24.173076923076923	chr7	113206778	113206813	35	52	2	26	72	2.83567586326566	72.82179420440742	19.65625	0.1614861111111111	0.013486111111111112	lnc_inter_chr10_9222_DBR1_Arntl_RBR1,lnc_inter_chr10_9222_DBR3_Arntl_RBR1
lnc_inter_chr10_9222	Arntl	lnc_inter_chr10_9222_Arntl_RBR2	2	20.5	chr7	113207003	113207029	26	2	1	2	21	1.2682926829268293	2.5365853658536586	16.5	0.195	0.56	lnc_inter_chr10_9222_DBR2_Arntl_RBR2
lnc_inter_chr10_9222	Arpc2	lnc_inter_chr10_9222_Arpc2_RBR1	1	26.746835443037973	chr1	74235844	74235895	51	79	2	39.5	65	3.4611251900658893	145.20101368474403	19.425595238095237	0.18255357142857143	0	lnc_inter_chr10_9222_DBR1_Arpc2_RBR1,lnc_inter_chr10_9222_DBR2_Arpc2_RBR1
lnc_inter_chr10_9222	Arrdc2	lnc_inter_chr10_9222_Arrdc2_RBR1	1	21.692307692307693	chr8	70840148	70840175	27	13	1	13	36	1.2446808510638296	16.180851063829785	17.53846153846154	0.19076923076923077	0.013846153846153847	lnc_inter_chr10_9222_DBR1_Arrdc2_RBR1
lnc_inter_chr10_9222	Arsa	lnc_inter_chr10_9222_Arsa_RBR1	1	22.083333333333332	chr15	89477508	89477533	25	12	1	12	30	1.1320754716981132	13.584905660377359	18.25	0.17083333333333334	0	lnc_inter_chr10_9222_DBR1_Arsa_RBR1
lnc_inter_chr10_9222	Arsa	lnc_inter_chr10_9222_Arsa_RBR2	2	22	chr15	89477682	89477711	29	2	1	2	23	1.3181818181818181	2.6363636363636362	18	0.18	0.7949999999999999	lnc_inter_chr10_9222_DBR2_Arsa_RBR2
lnc_inter_chr10_9222	Arsa	lnc_inter_chr10_9222_Arsa_RBR3	3	20	chr15	89478179	89478199	20	1	1	1	20	1	1	17	0.15	0.8	lnc_inter_chr10_9222_DBR2_Arsa_RBR3
lnc_inter_chr10_9222	Arsb	lnc_inter_chr10_9222_Arsb_RBR1	1	23.08108108108108	chr13	93770858	93770890	32	37	2	18.5	67	2.5445378151260503	48.73613445378151	18.24285714285714	0.1672904761904762	0	lnc_inter_chr10_9222_DBR1_Arsb_RBR1,lnc_inter_chr10_9222_DBR2_Arsb_RBR1
lnc_inter_chr10_9222	Arsg	lnc_inter_chr10_9222_Arsg_RBR1	1	20	chr11	109472864	109472884	20	10	1	10	30	1	10	16	0.2	0	lnc_inter_chr10_9222_DBR1_Arsg_RBR1
lnc_inter_chr10_9222	As3mt	lnc_inter_chr10_9222_As3mt_RBR1	1	21.7	chr19	46706572	46706594	22	10	1	10	31	1.0138248847926268	10.138248847926267	17.7	0.183	0	lnc_inter_chr10_9222_DBR1_As3mt_RBR1
